Open time,Volume,price_normalized,3_reg,5_reg,10_reg,20_reg,class
1506816000000,1506902399999,0.8315713599231092,0.05875505626426452,0.05896012558180428,0.04101484601183516,0.017040447469284764,-1
1506902400000,1506988799999,0.09919158855329063,-0.44732442068821654,-0.04228001777015735,-0.005157526724086787,0.007602456288881714,1
1506988800000,1507075199999,0.4509126444002371,-0.19032935776143609,-0.14209460473651203,0.00412621380248374,0.005270135247105261,0
1507075200000,1507161599999,0.2882683982683989,0.09453840485755419,-0.17918027788455226,-0.03322292546862811,-0.006116631023404589,-1
1507161600000,1507247999999,0.7446122448979604,0.1468498002488616,0.001515857966481008,-0.006744490043524863,0.001588841774795712,0
1507248000000,1507334399999,0.616,0.16386580086580058,0.13273164233911416,-0.024002587977484006,0.002243404184893127,0
1507334400000,1507420799999,0.6615550497184609,-0.04152859758974977,0.07490164123680486,-0.003520500858102931,0.008075991355568886,0
1507420800000,1507507199999,0.9227467811158798,0.1533733905579399,0.11858995705154625,0.0015026246381786882,0.017698824076300333,0
1507507200000,1507593599999,0.6969527619271726,0.017698856104355887,0.02114278151743033,0.010482800942915937,0.01615388424063049,1
1507593600000,1507679999999,0.3667370530761258,-0.27800486401987695,-0.046312818163903695,0.020310532394089465,0.010067166107033836,-1
1507680000000,1507766399999,0.6493211351319883,-0.0238158133975922,-0.0580477557212701,0.04233525610063993,0.004389756601924497,0
1507766400000,1507852799999,0.9841385770763543,0.30870076200011426,0.007515196512576398,0.0360065249103027,0.0065624610902522635,0
1507852800000,1507939199999,0.5792893444556418,-0.035015895338173154,0.03820746890571664,0.020316548530170776,0.009841933252542505,0
1507939200000,1508025599999,0.9062158192443507,-0.03896137891600202,0.10089257416601026,0.010059894365416652,0.008089980949167004,1
1508025600000,1508111999999,0.5935016944609308,0.0071061750026445705,-0.01895616391741194,0.005678757460798925,0.010252635185836228,-1
1508112000000,1508198399999,0.8581877086196771,-0.024014055312336892,-0.02376893869080665,0.008992532886030977,0.007625246531106659,1
1508198400000,1508284799999,0.32427257368124673,-0.13461456038984204,-0.05580616521734644,-0.016714940687416763,0.005850518545369835,0
1508284800000,1508371199999,0.8495833706657118,-0.004302168976982729,-0.03824940179369632,0.007731956468264173,0.004795570544314766,-1
1508371200000,1508457599999,0.8812232638572841,0.27847534508801874,0.05668388008387408,0.01973856058484628,0.008913321404083853,0
1508457600000,1508543999999,0.8039411764705887,-0.022821097097561447,0.044845762587785935,0.003281815685052726,0.01609323703074424,0
1508544000000,1508630399999,0.5450353615602715,-0.16809395114850617,0.03958833815629265,-0.01375756968969417,0.01729791773521164,1
1508630400000,1508716799999,0.6765008677236242,-0.06372015437348229,-0.06823529081811887,-4.0876494734149304e-05,0.009247667172809233,0
1508716800000,1508803199999,0.6425256552715872,0.04874514685565786,-0.060483552591835944,-0.011438383616081493,0.005397412533607229,0
1508803200000,1508889599999,0.0569052631578942,-0.30979780228286485,-0.1396581532914074,-0.03375022363427322,-0.009675054617377847,-1
1508889600000,1508975999999,0.9641848892291491,0.1608296169787808,0.021870345077202424,-0.01712701896036448,-0.0042330406068624375,0
1508976000000,1509062399999,0.7302665609158957,0.33668064887900084,0.0429190620342105,-0.00011039118711938767,-0.004493621084671349,1
1509062400000,1509148799999,0.3615612528721734,-0.3013118181784877,0.011143249295917338,-0.03724874499756317,-0.009473959405017744,0
1509148800000,1509235199999,0.40733669712259785,-0.16146493189664904,0.009823923157243059,-0.03732152058557623,-0.009225164346569822,-1
1509235200000,1509321599999,0.9632753243397852,0.30085703573380584,-0.03247489935720262,0.000399520900036217,-0.0038245048654525176,1
1509321600000,1509407999999,0.4138467166636175,0.0032550097705099684,-0.0031125617036945157,0.002005019650472009,-0.011887242795270857,-1
1509408000000,1509494399999,0.9120373859953262,-0.025618969172229552,0.11074622857873248,0.0182525849438522,-0.008441958835389486,0
1509494400000,1509580799999,0.9526165120806126,0.2693848977084975,0.10393216915715701,0.041029414805076866,0.000474556082932077,0
1509580800000,1509667199999,0.5446088794925994,-0.18371425325136337,-0.02985630942773775,0.035939412430068284,-0.0027825641673296284,0
1509667200000,1509753599999,0.4536306514858031,-0.24949293029740477,-0.028786063685835635,-0.011967528210115017,-0.0021252253436365755,0
1509753600000,1509839999999,0.7863756271659862,0.12088337383669329,-0.07503093782534907,0.013951772914851031,-0.0009713991116812946,1
1509840000000,1509926399999,0.21202968865469227,-0.12080048141555526,-0.12394068991784543,-0.0048961776809169025,-0.004133297992350835,0
1509926400000,1510012799999,0.10933333333333312,-0.3385211469163267,-0.1112152055149644,-0.04764444246971981,-0.016220860440601493,-1
1510012800000,1510099199999,0.5480520353625334,0.1680111733539205,-0.04881995260791924,-0.0603535918397643,-0.013423414952066897,0
1510099200000,1510185599999,0.5826526782363137,0.2366596724514903,-0.007142355115150432,-0.03581849873239523,-0.009178666725012616,1
1510185600000,1510271999999,0.1723872679045087,-0.18783238372901226,0.03940345034026133,-0.06567648492937257,-0.01156611809208083,0
1510272000000,1510358399999,0.24584837545126298,-0.16840215139252548,-0.010263468322216503,-0.055388009137939086,-0.01604240649117625,0
1510358400000,1510444799999,0.2078139774778651,0.0177133547866782,-0.10172804185543878,-0.03639384349034976,-0.01853636704053192,0
1510444800000,1510531199999,0.372431972658794,0.06329179860376548,-0.03850147015816832,-0.026593113798119804,-0.018510300351213604,-1
1510531200000,1510617599999,0.7679351966956728,0.2800606096089037,0.1317679454789859,0.0008022966330480853,-0.021674669460738375,0
1510617600000,1510703999999,0.7058383033350276,0.16670316533811677,0.1480101074985337,0.04318385010552792,-0.012469887211940922,0
1510704000000,1510790399999,0.919751803991635,0.07590830364798098,0.17572819837037734,0.059919893456475345,-0.003514153993455156,0
1510790400000,1510876799999,0.9126157407407407,0.10338871870285644,0.12321841434598553,0.06084182342277492,-0.0007669675094330143,1
1510876800000,1510963199999,0.46131970260222976,-0.2292160506947027,-0.0406453550781174,0.05665876286943693,-0.004572750477373253,-1
1510963200000,1511049599999,0.854142063870951,-0.0292368384348949,-0.016182458031755897,0.07726038709519396,0.005930015445443969,0
1511049600000,1511135999999,0.8199103252823491,0.1792953113400596,-0.025815663428836184,0.06535301779236587,0.0074326781551444015,0
1511136000000,1511222399999,0.7049372933686717,-0.07460238525113959,-0.005676627206401933,0.044223035041268184,0.014548415475648268,1
1511222400000,1511308799999,0.5317362270450755,-0.14408704911863687,-0.000837172161658788,0.00554538071165803,0.020142003602840856,-1
1511308800000,1511395199999,0.49583315341767714,-0.1045520699754973,-0.10047919191438213,-0.028042420374259965,0.019413367584771957,1
1511395200000,1511481599999,0.07688461538461455,-0.22742580583023045,-0.1695155559746464,-0.05961085018387285,0.011336601071499244,-1
1511481600000,1511567999999,0.5549132947976878,0.029540070690005256,-0.07548996088024303,-0.060868410597287696,0.015909219122387904,0
1511568000000,1511654399999,0.9460746301063923,0.4345950073608888,0.08877569475026438,-0.02469960408903165,0.017349299825054596,0
1511654400000,1511740799999,0.7021522112494641,0.07361945822588818,0.12818281303853515,-0.002630458900179851,0.012579426164613359,0
1511740800000,1511827199999,0.9921068161699604,0.023016093031783893,0.19776833180224682,0.007719062553783445,0.017987441587082167,0
1511827200000,1511913599999,0.8854816824966059,0.09166473562357082,0.07071689614614035,0.032007041848718124,0.0217508152042433,1
1511913600000,1511999999999,0.4200961860123808,-0.2860053150787897,-0.08686274169408818,0.028248367627992516,0.011932567724645968,-1
1512000000000,1512086399999,0.4822174507124729,-0.2016321158920664,-0.10118801512315637,0.025059489224177865,0.0037891844943477564,0
1512086400000,1512172799999,0.9242358366271408,0.25206982530738,-0.05390061908697731,0.037133601299059266,0.001004364289925435,0
1512172800000,1512259199999,0.4737017543859653,-0.00425784816325374,-0.03194202056065218,0.01748201780281291,-0.006694751690497928,0
1512259200000,1512345599999,0.5021962264150942,-0.2110198051060232,0.01556843844789189,-0.028276964917906842,-0.007894301422896072,0
1512345600000,1512431999999,0.9736842105263158,0.24999122807017515,0.05608939094156386,-0.021605134859936707,-0.002939178314616894,0
1512432000000,1512518399999,0.6224958057830842,0.060149789683995016,-0.01034976055477628,-0.013087624715606474,-2.6226627928083922e-05,0
1512518400000,1512604799999,0.9665683584233066,-0.0035579260515048077,0.11060327874426722,0.0018581521861928637,0.008136374057491937,0
1512604800000,1512691199999,0.9858442871587465,0.18167424068783122,0.09601802693842945,0.033980606169184586,0.009367486479528116,1
1512691200000,1512777599999,0.5846413311640473,-0.19096351362962957,-0.04147372773488763,0.03718682975013527,0.01028082766369273,0
1512777600000,1512863999999,0.5679966794312188,-0.20892380386376375,-0.0490925279962991,0.012106013184074985,0.01082115123291708,-1
1512864000000,1512950399999,0.755336921112609,0.08534779497428074,-0.0840310482348924,-0.0004075603517074948,0.012601217819781638,0
1512950400000,1513036799999,0.656653379630351,0.044328350099566025,-0.04876862251082304,0.007853480845363164,0.010160976935633927,1
1513036800000,1513123199999,0.4312406373416855,-0.1620481418854617,-0.0218144687445592,-0.022972900207610697,0.003745818040335403,0
1513123200000,1513209599999,0.727200655514409,0.03527363794202902,-0.000568833160454341,-0.035241695866866464,-0.0049591859085425,-1
1513209600000,1513295999999,0.8894271356783915,0.229093249168353,0.03387277050156216,-0.009956568565512226,-0.004776766315668071,0
1513296000000,1513382399999,0.7334377123275541,0.0031185284065725813,0.061175516373111166,-0.01557121770438367,-0.0011495637783910178,0
1513382400000,1513468799999,0.8142435685124245,-0.03759178358298359,0.07722429191546222,0.0048151451059408774,0.00010035628300236666,1
1513468800000,1513555199999,0.27161126113542566,-0.23091322559606411,-0.09863623559239341,-0.0012651949351368738,-0.0019919415889564796,0
1513555200000,1513641599999,0.8045171408181426,-0.004863213847141073,-0.0631646440912628,0.003632564740448386,0.0029285988976563014,0
1513641600000,1513727999999,0.375547169811321,0.05196795433794778,-0.07255075127267492,-0.0186428424168796,-0.0055054439179425384,0
1513728000000,1513814399999,0.5815495346094901,-0.11148380310432622,-0.03614521591299737,-0.014859686174700959,-0.009948742731835132,0
1513814400000,1513900799999,0.4473429657794675,0.03589789798407326,0.012849580307943068,-0.02286927722203016,-0.009479412125694992,0
1513900800000,1513987199999,0.4992486820278833,-0.04115042629080344,-0.05387411216123729,-0.04053806761019461,-0.014665135186208572,0
1513987200000,1514073599999,0.1632096235964742,-0.14206667109149657,-0.05069759450113006,-0.05762993324293555,-0.024239919940608524,-1
1514073600000,1514159999999,0.8532149230042341,0.17698312048817516,0.025919743460649368,-0.01943379257077033,-0.01600318472454206,0
1514160000000,1514246399999,0.6227010050251257,0.22974569071432582,0.07046823194676667,-0.003771497312683074,-0.0164234287311574,0
1514246400000,1514332799999,0.8565792610250299,0.0016821690103978773,0.11741525394229439,0.03137711392502581,-0.008070138849833784,1
1514332800000,1514419199999,0.5482571043126334,-0.037221950356246036,0.07734592994531143,0.013019505910711777,-0.003651697298806999,0
1514419200000,1514505599999,0.4318469951757123,-0.21236613292465886,-0.09171797563695372,0.020486031277750432,-0.006573014983718504,-1
1514505600000,1514591999999,0.4676392572944294,-0.040308923509102014,-0.07348557613107116,0.0058240776707180475,-0.00901605901010151,1
1514592000000,1514678399999,0.2604941767181985,-0.08567640922875691,-0.1272788015631867,-0.007519475253723062,-0.011309401240518843,-1
1514678400000,1514764799999,0.8243541231389432,0.17835743292225678,0.03808412191951054,0.004837444406314849,-0.006361638132849258,1
1514764800000,1514851199999,0.5895840157222408,0.16454491950202116,0.0672188906937571,0.003279270716433397,-0.008579063834199615,-1
1514851200000,1514937599999,0.6909660263134468,-0.06669404841274816,0.07757433770420764,-0.016246552760195754,-0.004913232523445472,0
1514937600000,1515023999999,0.6647689968554551,0.037592490566607094,0.06751615434490164,0.002402000871838683,0.0009943144129806367,0
1515024000000,1515110399999,0.8381303415665664,0.07358215762655965,0.010273741798846063,0.017423226364038966,0.007253292880827359,0
1515110400000,1515196799999,0.9162151041828394,0.12572305366369207,0.08004264921743165,0.04968423977419397,0.015746217372067644,0
1515196800000,1515283199999,0.9352074351544278,0.0485385467939307,0.07399289250093456,0.0617035293576357,0.01578924168451271,1
1515283200000,1515369599999,0.362445971703939,-0.2768845662394503,-0.050756895671517116,0.030030303588082775,0.0150663737561606,0
1515369600000,1515455999999,0.5955445403526768,-0.16983144740087572,-0.10389407349066802,0.014298920534215161,0.011565043986764287,0
1515456000000,1515542399999,0.26122435273179123,-0.05061080948607382,-0.16496443977038483,-0.03502814822294338,0.006209557341339405,-1
1515542400000,1515628799999,0.9733768191410641,0.1889161393941935,-0.0024882850998875898,-0.007928724517771907,0.009390318274937892,1
1515628800000,1515715199999,0.5152549402019796,0.1270152937350943,0.06834502157844685,-0.02327544314011389,0.0060550165278228174,-1
1515715200000,1515801599999,0.7702978046689608,-0.1015395072360517,0.060353711610275584,-0.017050973594294513,0.001033234841959494,0
1515801600000,1515887999999,0.57658637065858,0.030665715228300295,0.04276450213814737,-0.024100648211156216,0.003226052914908764,1
1515888000000,1515974399999,0.5116590408405352,-0.12931938191421277,-0.0862104126144458,-0.02206551024708715,0.0012676270484499406,-1
1515974400000,1516060799999,0.35577935039012865,-0.11040351013422567,-0.05775899434521282,-0.019370022124367125,0.0009421434269605753,1
1516060800000,1516147199999,0.41371538599756424,-0.04897182742148541,-0.09339718576112456,-0.005455070554739143,-0.002670844550280067,-1
1516147200000,1516233599999,0.7381055976996277,0.1911631236547494,0.022509479923912418,-0.005709089253735893,-0.003285422627450045,1
1516233600000,1516319999999,0.36483799679942325,-0.024438694599070315,0.008868415922727519,-0.015336704346412029,-0.009127793274288195,-1
1516320000000,1516406399999,0.7769895470383272,0.019441974669349712,0.07935430040982554,-0.02197489534559178,-0.012198408068924579,0
1516406400000,1516492799999,0.8226794343482259,0.22892071877440126,0.08568120460400223,0.0151042210957013,-0.006489943169513244,1
1516492800000,1516579199999,0.3079354698059735,-0.23452703861617685,-0.04024988182385066,-0.004608429612245194,-0.011839341581735094,0
1516579200000,1516665599999,0.424364916021341,-0.1991572591634424,-0.035000023878851844,0.0015454376547605604,-0.013501161954603652,-1
1516665600000,1516751999999,0.5985140562248998,0.1452892932094631,-0.07552654999537409,0.008477379255178873,-0.01268787084940156,0
1516752000000,1516838399999,0.7940269785516779,0.18483103126516848,0.023327367482582934,0.02147938329080856,-0.006244622116828617,1
1516838400000,1516924799999,0.26670932878270914,-0.1659023637210953,0.0287209780483808,-0.008096014602637392,-0.0060352445155630865,0
1516924800000,1517011199999,0.5840372414310923,-0.10499486856029289,-0.0012460076622688428,-0.015420578261343488,-1.603169510740714e-05,-1
1517011200000,1517097599999,0.8030496339696026,0.2681701525934468,0.019908141836881887,0.008762495356933698,0.000616403014985922,0
1517097600000,1517183999999,0.5645334928229674,-0.00975187430406243,0.0077353333729471875,-0.00573610952637653,0.0008594060974898735,1
1517184000000,1517270399999,0.13339796761104597,-0.3348258331792783,-0.028612647095145192,-0.018694979054089376,-0.010288776401965386,0
1517270400000,1517356799999,0.2396373240936654,-0.162448084364651,-0.13584515010334117,-0.015011872050850559,-0.008482521053295805,-1
1517356800000,1517443199999,0.8060894124130331,0.33634572240099353,-0.03188166118424415,-0.007680465620832025,-0.004714228704293899,1
1517443200000,1517529599999,0.2989438197991178,0.029653247852726345,0.014151209875428773,-0.02628781258699722,-0.004601225866780629,0
1517529600000,1517615999999,0.6959870320489044,-0.05505119018206441,0.11844846245811692,-0.010108058674788672,-0.0011659757448555927,-1
1517616000000,1517702399999,0.7805081952717413,0.24078218773631174,0.09716393619920227,0.022534644709856787,0.0022720013336666642,1
1517702400000,1517788799999,0.1771974965229488,-0.2593947677629778,-0.0776219456307546,-0.012721154145727545,-0.005774288568674246,0
1517788800000,1517875199999,0.1791955853908294,-0.300656304940456,-0.07582860043425328,-0.025627780253053407,-0.012608710693586407,-1
1517875200000,1517961599999,0.8797331189196962,0.35126781119837364,-0.023382043613932927,0.019184729589705265,-0.003960841702705123,1
1517961600000,1518047999999,0.3386073801461548,0.07970589737766286,-0.018126600785442638,0.017650717181100062,-0.009150013086291308,-1
1518048000000,1518049694788,0.7794123055422765,-0.0501604066887099,0.13638414127939805,0.01415673978211655,-0.0014948706572084224,0
1518134400000,1518220799999,0.9429596034173612,0.30217611163560315,0.14272072226756438,0.018835671027509424,0.0092144377689621,1
1518220800000,1518307199999,0.4377127873289764,-0.17084975910665,-0.02796884399102339,0.02519403904908538,0.004397525819790608,0
1518307200000,1518393599999,0.41016693618004335,-0.26639633361865883,-0.019858040614552395,0.0007053711377803694,0.0008303075274965531,-1
1518393600000,1518479999999,0.9081196581196581,0.2352034353953409,-0.027537796208255503,0.02849914928370158,0.007147773160623546,1
1518480000000,1518566399999,0.31535893155258704,-0.047404002313727954,-0.07847944729388673,0.02702396381875051,0.007618702222546397,-1
1518566400000,1518652799999,0.9585929333054563,0.02523663759289892,0.09469522873255032,0.026051729002147368,0.009672421872555225,0
1518652800000,1518739199999,0.7609912854030503,0.22281617692523156,0.07521219736318113,0.004962968566513984,0.012873275091304526,0
1518739200000,1518825599999,0.7514489556870544,-0.10357198880920097,0.0132290948985255,0.02300415056329962,0.019129803415889095,0
1518825600000,1518911999999,0.9653487078931191,0.10217871124503441,0.1092835575062662,0.01819250207409078,0.024753593157316487,1
1518912000000,1518998399999,0.25412897822445585,-0.24865998873129921,-0.12045704876719338,-0.003622819403933657,0.012806968369950468,-1
1518998400000,1519084799999,0.9009870670736064,-0.03218082040975655,-0.02173284141214873,0.027115251426550666,0.011597086554796483,0
1519084800000,1519171199999,0.14647953079863388,-0.053824723712910846,-0.12743004905963543,-0.016475997323325463,0.007557995100185677,1
1519171200000,1519257599999,0.21521154316458813,-0.3428877619545093,-0.16079237768828844,-0.054624517214316784,-0.002514877893305089,0
1519257600000,1519343999999,0.10525812314658399,-0.020610703826024937,-0.09835172340647622,-0.06321055257679507,-0.007763497480651102,-1
1519344000000,1519430399999,0.6485239532382844,0.216656205036848,-0.054614763532269475,-0.07194963309967539,-0.0030283178069245155,1
1519430400000,1519516799999,0.29914320899237573,0.0969425429228959,0.073863976646118,-0.06090194224257395,-0.012611777479310743,0
1519516800000,1519603199999,0.5508563439356874,-0.04883380465129848,0.08651746873879901,-0.04130455722674829,-0.018751163463569465,-1
1519603200000,1519689599999,0.8900504422837929,0.2954536166457085,0.14719170289718211,-0.0012947410521849953,-0.009542688879684956,0
1519689600000,1519775999999,0.5981842456608824,0.023663950862597486,0.049022781813661244,0.03537506622217865,-0.013063336774603366,1
1519776000000,1519862399999,0.033533834586466436,-0.42825830384866326,-0.04838908470866243,-0.0017184101492793726,-0.018080682495179547,-1
1519862400000,1519948799999,0.8288538657500519,0.1153348100445846,-0.03005215640685983,0.05036695920707417,-0.00803236596808913,0
1519948800000,1520035199999,0.6255813953488372,0.2960237803811855,-0.029826847378074298,0.04193857868470942,-0.008693935606520925,0
1520035200000,1520121599999,0.8496757972740496,0.010410965761998838,0.10950306639887052,0.04450836800629617,-0.00687160032283864,0
1520121600000,1520207999999,0.9029088508291583,0.1386637277401605,0.17595719640093813,0.03496107462230115,0.0029127029729421007,1
1520208000000,1520294399999,0.13217397199905018,-0.35875091263749975,-0.11160323320216829,0.009922925275715793,-0.007665036093006141,0
1520294400000,1520380799999,0.17898434720739942,-0.36196225181087965,-0.1610695921557875,-0.029595192842696204,-0.0071422630650626925,0
1520380800000,1520467199999,0.3448986215713162,0.10636232478613294,-0.17334788550272268,-0.04182609473552255,-0.006196968398653059,0
1520467200000,1520553599999,0.20369586140519674,0.012355757098898655,-0.11857013292756578,-0.03664956823402868,-0.006793821130385313,0
1520553600000,1520639999999,0.8307123034227567,0.24290684092572018,0.14217881770452104,-0.008410441871545634,0.005767757253088985,0
1520640000000,1520726399999,0.12534480453987532,-0.03917552843266058,0.03785345965163921,-0.059107789007779334,-0.0027746673655991002,-1
1520726400000,1520812799999,0.8399767441860463,0.004632220381644717,0.09118051883641387,-0.018916736994266575,0.009299144907801982,1
1520812800000,1520899199999,0.316842219176106,0.09574870731811544,0.023555715630510808,-0.0209466162315103,0.002078074781813438,-1
1520899200000,1520985599999,0.5023041474654378,-0.16883629836030434,-0.04653188972784075,0.005821529550196206,-0.0016644814190417004,1
1520985600000,1521071999999,0.1881548657132892,-0.06434367673140831,-0.021205247437378123,0.02321369565283658,-0.012062709335889779,-1
1521072000000,1521158399999,0.7576666666666662,0.12768125960061397,-0.029330750850157853,0.028951501220209928,-0.005871829609951055,0
1521158400000,1521244799999,0.5058737563936826,0.15885944534019672,0.06334255936363808,0.016494110093642392,-0.008958653907476629,1
1521244800000,1521331199999,0.1640681103681602,-0.29679927814925294,-0.0358753183514162,-0.007508569606253506,-0.013264871088820261,-1
1521331200000,1521417599999,0.8720012055455094,0.18306372457591324,0.07740941233659344,-0.00011834920205768711,-0.0015204256078970321,0
1521417600000,1521503999999,0.829401942188286,0.3326669159100628,0.050959800019506604,0.03864870031545651,0.0050341870464158285,0
1521504000000,1521590399999,0.8181558441558436,-0.02692268069483293,0.12898980073444472,0.029793709544881357,0.0021649125667181726,1
1521590400000,1521676799999,0.3151896062475075,-0.25710616797038915,0.024839763036902846,0.032748616445220875,0.0034882080983274313,0
1521676800000,1521763199999,0.4060481965663875,-0.206053823794728,-0.14461183538990233,0.012144867670637115,0.003672345627409075,-1
1521763200000,1521849599999,0.982859375000001,0.33383488437624664,-0.01051927819660268,0.03428639078880852,0.015965100621327562,1
1521849600000,1521935999999,0.10975537872089695,-0.1481464089227451,-0.07491311621174007,-0.01796413773456365,0.016425187224195274,0
1521936000000,1522022399999,0.3432649302815023,-0.31979722235924946,-0.024014216977750136,-0.018560031418436585,0.009244338464984563,0
1522022400000,1522108799999,0.4433900188626823,0.1668173200708927,-0.05649108001259095,-0.025457699302320856,0.003915529289121873,0
1522108800000,1522195199999,0.13481088200189353,-0.10422702413980434,-0.13624623458544305,-0.07121662090114964,-0.003599456715329766,-1
1522195200000,1522281599999,0.5808398950131238,0.06872493807522068,0.0733714984304845,-0.0450965144952242,-0.006656195529658343,1
1522281600000,1522367999999,0.14414492837729412,0.004667023187700382,-0.026079012765797556,-0.04210685642619059,-0.006618308141676983,0
1522368000000,1522454399999,0.3468432683835732,-0.1169983133147754,-0.0183759454582818,-0.020504519512783478,-0.013789679600560545,-1
1522454400000,1522540799999,0.32912895420736615,0.09249201291503603,0.01546395177813941,-0.027686620738970456,-0.010263530882350658,1
1522540800000,1522627199999,0.6177779928384795,0.1354673622274531,0.025886022148078298,-0.013235951387775708,-0.010105651119975518,-1
1522627200000,1522713599999,0.8083333333333333,0.23960218956298365,0.15993115343669848,0.04749630241602059,-0.004749740969515105,0
