beam_width,min_covered_examples,max_rule_length,auc,accuracy,precision,recall,f1_score
5,40,3,[0.65780655],0.4663631765300961,0.4719703846862455,0.4663631765300961,0.45028111924202857
5,40,6,[0.5974263],0.4486595852301467,0.44607430065078435,0.4486595852301467,0.43803791702224143
5,40,10,[0.56427947],0.44916540212443096,0.44564963842241384,0.44916540212443096,0.4266070393703264
5,80,3,[0.65780655],0.4663631765300961,0.4719703846862455,0.4663631765300961,0.45028111924202857
5,80,6,[0.5974263],0.4486595852301467,0.44607430065078435,0.4486595852301467,0.43803791702224143
5,80,10,[0.56427947],0.44916540212443096,0.44564963842241384,0.44916540212443096,0.4266070393703264
5,120,3,[0.65780655],0.4663631765300961,0.4719703846862455,0.4663631765300961,0.45028111924202857
5,120,6,[0.5974263],0.4486595852301467,0.44607430065078435,0.4486595852301467,0.43803791702224143
5,120,10,[0.56427947],0.44916540212443096,0.44564963842241384,0.44916540212443096,0.4266070393703264
10,40,3,[0.66602068],0.4805260495700556,0.482711611724242,0.4805260495700556,0.4778755423576002
10,40,6,[0.57781102],0.4466363176530096,0.44395746757763394,0.4466363176530096,0.429587559377596
10,40,10,[0.57698939],0.4496712190187152,0.44751355659575714,0.4496712190187152,0.43173606730964625
10,80,3,[0.66602068],0.4805260495700556,0.482711611724242,0.4805260495700556,0.4778755423576002
10,80,6,[0.57781102],0.4466363176530096,0.44395746757763394,0.4466363176530096,0.429587559377596
10,80,10,[0.57698939],0.4496712190187152,0.44751355659575714,0.4496712190187152,0.43173606730964625
10,120,3,[0.66602068],0.4805260495700556,0.482711611724242,0.4805260495700556,0.4778755423576002
10,120,6,[0.57781102],0.4466363176530096,0.44395746757763394,0.4466363176530096,0.429587559377596
10,120,10,[0.57698939],0.4496712190187152,0.44751355659575714,0.4496712190187152,0.43173606730964625
15,40,3,[0.65486846],0.47344461305007585,0.47660935538310145,0.47344461305007585,0.45980211801458204
15,40,6,[0.60107459],0.464339908952959,0.4643017291421817,0.464339908952959,0.449705327316453
15,40,10,[0.57539428],0.45928174001011635,0.456772336702402,0.45928174001011635,0.44293858339852443
15,80,3,[0.65486846],0.47344461305007585,0.47660935538310145,0.47344461305007585,0.45980211801458204
15,80,6,[0.60107459],0.464339908952959,0.4643017291421817,0.464339908952959,0.449705327316453
15,80,10,[0.57539428],0.45928174001011635,0.456772336702402,0.45928174001011635,0.44293858339852443
15,120,3,[0.65486846],0.47344461305007585,0.47660935538310145,0.47344461305007585,0.45980211801458204
15,120,6,[0.60107459],0.464339908952959,0.4643017291421817,0.464339908952959,0.449705327316453
15,120,10,[0.57539428],0.45928174001011635,0.456772336702402,0.45928174001011635,0.44293858339852443
