beam_width,min_covered_examples,max_rule_length,auc,accuracy,precision,recall,f1_score
5,40,3,[0.57703822],0.4559716599190283,0.4141007987405787,0.4559716599190283,0.317144262024333
5,40,6,[0.58434978],0.45293522267206476,0.3895450022418526,0.45293522267206476,0.33870216204456133
5,40,10,[0.58926584],0.46710526315789475,0.4507317016898803,0.46710526315789475,0.37751577063311537
5,80,3,[0.57703822],0.4559716599190283,0.4141007987405787,0.4559716599190283,0.317144262024333
5,80,6,[0.58726508],0.45951417004048584,0.4015140236657415,0.45951417004048584,0.3452746904762541
5,80,10,[0.58926584],0.46710526315789475,0.4507317016898803,0.46710526315789475,0.37751577063311537
5,120,3,[0.57703822],0.4559716599190283,0.4141007987405787,0.4559716599190283,0.317144262024333
5,120,6,[0.58726508],0.45951417004048584,0.4015140236657415,0.45951417004048584,0.3452746904762541
5,120,10,[0.58926584],0.46710526315789475,0.4507317016898803,0.46710526315789475,0.37751577063311537
10,40,3,[0.57191822],0.4645748987854251,0.4465794000853695,0.4645748987854251,0.3285404220550393
10,40,6,[0.5805036],0.46710526315789475,0.43622507537550503,0.46710526315789475,0.3573534074425764
10,40,10,[0.58574629],0.4660931174089069,0.4616379849175682,0.4660931174089069,0.36411061564563774
10,80,3,[0.57191822],0.4645748987854251,0.4465794000853695,0.4645748987854251,0.3285404220550393
10,80,6,[0.58151295],0.46356275303643724,0.4372442935427049,0.46356275303643724,0.3608407208792981
10,80,10,[0.58734634],0.4640688259109312,0.4559146984177882,0.4640688259109312,0.362832206166248
10,120,3,[0.57191822],0.4645748987854251,0.4465794000853695,0.4645748987854251,0.3285404220550393
10,120,6,[0.5805036],0.46710526315789475,0.43622507537550503,0.46710526315789475,0.3573534074425764
10,120,10,[0.58574629],0.4660931174089069,0.4616379849175682,0.4660931174089069,0.36411061564563774
15,40,3,[0.57947833],0.45546558704453444,0.46893264356493264,0.45546558704453444,0.32777819032532013
15,40,6,[0.58059283],0.45799595141700405,0.42106699662163616,0.45799595141700405,0.35527496049087043
15,40,10,[0.58289113],0.4564777327935223,0.4405504196831028,0.4564777327935223,0.3608271487659074
15,80,3,[0.57947833],0.45546558704453444,0.46893264356493264,0.45546558704453444,0.32777819032532013
15,80,6,[0.58059283],0.45799595141700405,0.42106699662163616,0.45799595141700405,0.35527496049087043
15,80,10,[0.58289113],0.4564777327935223,0.4405504196831028,0.4564777327935223,0.3608271487659074
15,120,3,[0.57947833],0.45546558704453444,0.46893264356493264,0.45546558704453444,0.32777819032532013
15,120,6,[0.57906368],0.46153846153846156,0.43123477095170026,0.46153846153846156,0.3494108056497519
15,120,10,[0.58289113],0.4564777327935223,0.4405504196831028,0.4564777327935223,0.3608271487659074
