beam_width,min_covered_examples,max_rule_length,auc,accuracy,precision,recall,f1_score
5,40,3,[0.48726262],0.4592817400101163,0.3462267980510043,0.4592817400101163,0.2899905495121867
5,40,6,[0.48411897],0.4587759231158321,0.3464218266533937,0.4587759231158321,0.2900729973252358
5,40,10,[0.47801952],0.4592817400101163,0.3733570579429942,0.4592817400101163,0.2918532039776244
5,80,3,[0.48726262],0.4592817400101163,0.3462267980510043,0.4592817400101163,0.2899905495121867
5,80,6,[0.48411897],0.4587759231158321,0.3464218266533937,0.4587759231158321,0.2900729973252358
5,80,10,[0.47801952],0.4592817400101163,0.3733570579429942,0.4592817400101163,0.2918532039776244
5,120,3,[0.48726262],0.4592817400101163,0.3462267980510043,0.4592817400101163,0.2899905495121867
5,120,6,[0.48411897],0.4587759231158321,0.3464218266533937,0.4587759231158321,0.2900729973252358
5,120,10,[0.47801952],0.4592817400101163,0.3733570579429942,0.4592817400101163,0.2918532039776244
10,40,3,[0.48460491],0.4587759231158321,0.3461009819612473,0.4587759231158321,0.2897720967722239
10,40,6,[0.47271165],0.4587759231158321,0.4003170984083457,0.4587759231158321,0.2908565190460554
10,40,10,[0.46889422],0.4577642893272635,0.3462768997947946,0.4577642893272635,0.2897357471283446
10,80,3,[0.48460491],0.4587759231158321,0.3461009819612473,0.4587759231158321,0.2897720967722239
10,80,6,[0.47271165],0.4587759231158321,0.40031709840834573,0.4587759231158321,0.2908565190460554
10,80,10,[0.46889422],0.45776428932726354,0.3462768997947946,0.45776428932726354,0.2897357471283446
10,120,3,[0.48460491],0.4587759231158321,0.34610098196124733,0.4587759231158321,0.2897720967722239
10,120,6,[0.47271165],0.4587759231158321,0.40031709840834573,0.4587759231158321,0.2908565190460554
10,120,10,[0.46889422],0.45776428932726354,0.3462768997947946,0.45776428932726354,0.2897357471283446
15,40,3,[0.48401828],0.45928174001011635,0.3462267980510043,0.45928174001011635,0.2899905495121867
15,40,6,[0.46216874],0.4587759231158321,0.40031709840834573,0.4587759231158321,0.2908565190460554
15,40,10,[0.48262097],0.4582701062215478,0.3801285392703109,0.4582701062215478,0.2917146038356667
15,80,3,[0.48401828],0.45928174001011635,0.3462267980510043,0.45928174001011635,0.2899905495121867
15,80,6,[0.46216874],0.4587759231158321,0.40031709840834573,0.4587759231158321,0.2908565190460554
15,80,10,[0.48262097],0.4582701062215478,0.3801285392703109,0.4582701062215478,0.2917146038356667
15,120,3,[0.48401828],0.45928174001011635,0.3462267980510043,0.45928174001011635,0.2899905495121867
15,120,6,[0.46216874],0.4587759231158321,0.40031709840834573,0.4587759231158321,0.2908565190460554
15,120,10,[0.48262097],0.4582701062215478,0.3801285392703109,0.4582701062215478,0.2917146038356667
