Open time,Quote asset volume,Number of trades,Taker buy base asset volume,aroon_down,stoch,class
1508284800000,12456909.97604373,14824,1039.622475,0.0,77.36357115267893,-1
1508371200000,10609368.77338359,11553,866.172234,0.0,85.37692449242468,0
1508457600000,11486552.1888066,11656,833.037457,0.0,94.4370883033648,0
1508544000000,10114821.44026351,10182,796.022575,0.0,91.63631156930128,1
1508630400000,8035415.37335629,8846,559.072342,0.0,86.36767427513884,0
1508716800000,10607190.98072695,10736,733.791079,4.0,82.88591729792475,0
1508803200000,14564495.85056032,13075,1128.826117,0.0,52.50034223134837,-1
1508889600000,12544847.89154201,12026,1102.091326,20.0,64.65344934011345,0
1508976000000,11417126.63602561,11429,779.739997,16.0,72.7081770442611,1
1509062400000,8167069.73635031,8305,624.087409,12.0,64.5055381492432,0
1509148800000,7308076.01911184,8556,522.437128,8.0,60.16415868673055,-1
1509235200000,10620967.62459168,10651,954.170196,4.0,98.27246447266756,1
1509321600000,9030219.28673499,9027,568.13297,0.0,89.41299876933748,-1
1509408000000,9487640.8400991,12503,666.763568,0.0,97.60215333616426,0
1509494400000,10951171.07254041,16775,681.762424,0.0,98.60925327185096,0
