Open time,price_normalized,5_reg,20_reg,phase,class
1507507200000,0.6969527619271726,0.0211427815174303,0.0161538842406304,6,1
1507593600000,0.3667370530761258,-0.0463128181639036,0.0100671661070338,1,-1
1507680000000,0.6493211351319883,-0.0580477557212701,0.0043897566019244,2,0
1507766400000,0.9841385770763544,0.0075151965125763,0.0065624610902522,2,0
1507852800000,0.5792893444556418,0.0382074689057166,0.0098419332525425,2,0
1507939200000,0.9062158192443508,0.1008925741660102,0.008089980949167,6,1
1508025600000,0.5935016944609308,-0.0189561639174119,0.0102526351858362,1,-1
1508112000000,0.8581877086196771,-0.0237689386908066,0.0076252465311066,6,1
1508198400000,0.3242725736812467,-0.0558061652173464,0.0058505185453698,7,0
1508284800000,0.8495833706657118,-0.0382494017936963,0.0047955705443147,1,-1
1508371200000,0.8812232638572841,0.056683880083874,0.0089133214040838,2,0
1508457600000,0.8039411764705887,0.0448457625877859,0.0160932370307442,2,0
1508544000000,0.5450353615602715,0.0395883381562926,0.0172979177352116,6,1
1508630400000,0.6765008677236242,-0.0682352908181188,0.0092476671728092,7,0
1508716800000,0.6425256552715872,-0.0604835525918359,0.0053974125336072,7,0
1508803200000,0.0569052631578942,-0.1396581532914074,-0.0096750546173778,1,-1
1508889600000,0.9641848892291492,0.0218703450772024,-0.0042330406068624,2,0
1508976000000,0.7302665609158957,0.0429190620342105,-0.0044936210846713,6,1
1509062400000,0.3615612528721734,0.0111432492959173,-0.0094739594050177,7,0
1509148800000,0.4073366971225978,0.009823923157243,-0.0092251643465698,1,-1
1509235200000,0.9632753243397852,-0.0324748993572026,-0.0038245048654525,6,1
1509321600000,0.4138467166636175,-0.0031125617036945,-0.0118872427952708,1,-1
1509408000000,0.9120373859953262,0.1107462285787324,-0.0084419588353894,2,0
1509494400000,0.9526165120806126,0.103932169157157,0.000474556082932,2,0
1509580800000,0.5446088794925994,-0.0298563094277377,-0.0027825641673296,2,0
1509667200000,0.4536306514858031,-0.0287860636858356,-0.0021252253436365,2,0
1509753600000,0.7863756271659862,-0.075030937825349,-0.0009713991116812,6,1
1509840000000,0.2120296886546922,-0.1239406899178454,-0.0041332979923508,7,0
1509926400000,0.1093333333333331,-0.1112152055149644,-0.0162208604406014,1,-1
1510012800000,0.5480520353625334,-0.0488199526079192,-0.0134234149520668,2,0
1510099200000,0.5826526782363137,-0.0071423551151504,-0.0091786667250126,6,1
1510185600000,0.1723872679045087,0.0394034503402613,-0.0115661180920808,7,0
1510272000000,0.2458483754512629,-0.0102634683222165,-0.0160424064911762,7,0
1510358400000,0.2078139774778651,-0.1017280418554387,-0.0185363670405319,7,0
1510444800000,0.372431972658794,-0.0385014701581683,-0.0185103003512136,1,-1
1510531200000,0.7679351966956728,0.1317679454789859,-0.0216746694607383,2,0
1510617600000,0.7058383033350276,0.1480101074985337,-0.0124698872119409,2,0
1510704000000,0.919751803991635,0.1757281983703773,-0.0035141539934551,2,0
1510790400000,0.9126157407407408,0.1232184143459855,-0.000766967509433,6,1
1510876800000,0.4613197026022297,-0.0406453550781174,-0.0045727504773732,1,-1
1510963200000,0.854142063870951,-0.0161824580317558,0.0059300154454439,2,0
1511049600000,0.8199103252823491,-0.0258156634288361,0.0074326781551444,2,0
1511136000000,0.7049372933686717,-0.0056766272064019,0.0145484154756482,6,1
1511222400000,0.5317362270450755,-0.0008371721616587,0.0201420036028408,1,-1
1511308800000,0.4958331534176771,-0.1004791919143821,0.0194133675847719,6,1
1511395200000,0.0768846153846145,-0.1695155559746464,0.0113366010714992,1,-1
1511481600000,0.5549132947976878,-0.075489960880243,0.0159092191223879,2,0
1511568000000,0.9460746301063924,0.0887756947502643,0.0173492998250545,2,0
1511654400000,0.7021522112494641,0.1281828130385351,0.0125794261646133,2,0
1511740800000,0.9921068161699604,0.1977683318022468,0.0179874415870821,2,0
1511827200000,0.8854816824966059,0.0707168961461403,0.0217508152042433,6,1
1511913600000,0.4200961860123808,-0.0868627416940881,0.0119325677246459,1,-1
1512000000000,0.4822174507124729,-0.1011880151231563,0.0037891844943477,2,0
1512086400000,0.9242358366271408,-0.0539006190869773,0.0010043642899254,2,0
1512172800000,0.4737017543859653,-0.0319420205606521,-0.0066947516904979,2,0
1512259200000,0.5021962264150942,0.0155684384478918,-0.007894301422896,2,0
1512345600000,0.9736842105263158,0.0560893909415638,-0.0029391783146168,2,0
1512432000000,0.6224958057830842,-0.0103497605547762,-2.622662792808392e-05,2,0
1512518400000,0.9665683584233066,0.1106032787442672,0.0081363740574919,2,0
1512604800000,0.9858442871587464,0.0960180269384294,0.0093674864795281,6,1
1512691200000,0.5846413311640473,-0.0414737277348876,0.0102808276636927,7,0
1512777600000,0.5679966794312188,-0.0490925279962991,0.010821151232917,1,-1
1512864000000,0.755336921112609,-0.0840310482348924,0.0126012178197816,2,0
1512950400000,0.656653379630351,-0.048768622510823,0.0101609769356339,6,1
1513036800000,0.4312406373416855,-0.0218144687445592,0.0037458180403354,7,0
1513123200000,0.727200655514409,-0.0005688331604543,-0.0049591859085425,1,-1
1513209600000,0.8894271356783915,0.0338727705015621,-0.004776766315668,2,0
1513296000000,0.7334377123275541,0.0611755163731111,-0.001149563778391,2,0
1513382400000,0.8142435685124245,0.0772242919154622,0.0001003562830023,6,1
1513468800000,0.2716112611354256,-0.0986362355923934,-0.0019919415889564,7,0
1513555200000,0.8045171408181426,-0.0631646440912628,0.0029285988976563,7,0
1513641600000,0.375547169811321,-0.0725507512726749,-0.0055054439179425,7,0
1513728000000,0.5815495346094901,-0.0361452159129973,-0.0099487427318351,7,0
1513814400000,0.4473429657794675,0.012849580307943,-0.0094794121256949,7,0
1513900800000,0.4992486820278833,-0.0538741121612372,-0.0146651351862085,7,0
1513987200000,0.1632096235964742,-0.05069759450113,-0.0242399199406085,1,-1
1514073600000,0.8532149230042341,0.0259197434606493,-0.016003184724542,2,0
1514160000000,0.6227010050251257,0.0704682319467666,-0.0164234287311574,2,0
1514246400000,0.8565792610250299,0.1174152539422943,-0.0080701388498337,6,1
1514332800000,0.5482571043126334,0.0773459299453114,-0.0036516972988069,7,0
1514419200000,0.4318469951757123,-0.0917179756369537,-0.0065730149837185,1,-1
1514505600000,0.4676392572944294,-0.0734855761310711,-0.0090160590101015,6,1
1514592000000,0.2604941767181985,-0.1272788015631867,-0.0113094012405188,1,-1
1514678400000,0.8243541231389432,0.0380841219195105,-0.0063616381328492,6,1
1514764800000,0.5895840157222408,0.0672188906937571,-0.0085790638341996,1,-1
1514851200000,0.6909660263134468,0.0775743377042076,-0.0049132325234454,2,0
1514937600000,0.6647689968554551,0.0675161543449016,0.0009943144129806,2,0
1515024000000,0.8381303415665664,0.010273741798846,0.0072532928808273,2,0
1515110400000,0.9162151041828394,0.0800426492174316,0.0157462173720676,2,0
1515196800000,0.9352074351544278,0.0739928925009345,0.0157892416845127,6,1
1515283200000,0.362445971703939,-0.0507568956715171,0.0150663737561606,7,0
1515369600000,0.5955445403526768,-0.103894073490668,0.0115650439867642,7,0
1515456000000,0.2612243527317912,-0.1649644397703848,0.0062095573413394,1,-1
1515542400000,0.973376819141064,-0.0024882850998875,0.0093903182749378,6,1
1515628800000,0.5152549402019796,0.0683450215784468,0.0060550165278228,1,-1
1515715200000,0.7702978046689608,0.0603537116102755,0.0010332348419594,2,0
1515801600000,0.57658637065858,0.0427645021381473,0.0032260529149087,6,1
1515888000000,0.5116590408405352,-0.0862104126144458,0.0012676270484499,1,-1
1515974400000,0.3557793503901286,-0.0577589943452128,0.0009421434269605,6,1
1516060800000,0.4137153859975642,-0.0933971857611245,-0.00267084455028,1,-1
1516147200000,0.7381055976996277,0.0225094799239124,-0.00328542262745,6,1
1516233600000,0.3648379967994232,0.0088684159227275,-0.0091277932742881,1,-1
1516320000000,0.7769895470383272,0.0793543004098255,-0.0121984080689245,2,0
1516406400000,0.8226794343482259,0.0856812046040022,-0.0064899431695132,6,1
1516492800000,0.3079354698059735,-0.0402498818238506,-0.011839341581735,7,0
1516579200000,0.424364916021341,-0.0350000238788518,-0.0135011619546036,1,-1
1516665600000,0.5985140562248998,-0.075526549995374,-0.0126878708494015,2,0
1516752000000,0.7940269785516779,0.0233273674825829,-0.0062446221168286,6,1
1516838400000,0.2667093287827091,0.0287209780483808,-0.006035244515563,7,0
1516924800000,0.5840372414310923,-0.0012460076622688,-1.603169510740714e-05,1,-1
1517011200000,0.8030496339696026,0.0199081418368818,0.0006164030149859,2,0
1517097600000,0.5645334928229674,0.0077353333729471,0.0008594060974898,6,1
1517184000000,0.1333979676110459,-0.0286126470951451,-0.0102887764019653,7,0
1517270400000,0.2396373240936654,-0.1358451501033411,-0.0084825210532958,1,-1
1517356800000,0.8060894124130331,-0.0318816611842441,-0.0047142287042938,6,1
1517443200000,0.2989438197991178,0.0141512098754287,-0.0046012258667806,7,0
1517529600000,0.6959870320489044,0.1184484624581169,-0.0011659757448555,1,-1
1517616000000,0.7805081952717413,0.0971639361992022,0.0022720013336666,6,1
1517702400000,0.1771974965229488,-0.0776219456307546,-0.0057742885686742,7,0
1517788800000,0.1791955853908294,-0.0758286004342532,-0.0126087106935864,1,-1
1517875200000,0.8797331189196962,-0.0233820436139329,-0.0039608417027051,6,1
1517961600000,0.3386073801461548,-0.0181266007854426,-0.0091500130862913,1,-1
1518048000000,0.7794123055422765,0.136384141279398,-0.0014948706572084,2,0
1518134400000,0.9429596034173612,0.1427207222675643,0.0092144377689621,6,1
1518220800000,0.4377127873289764,-0.0279688439910233,0.0043975258197906,7,0
1518307200000,0.4101669361800433,-0.0198580406145523,0.0008303075274965,1,-1
1518393600000,0.908119658119658,-0.0275377962082555,0.0071477731606235,6,1
1518480000000,0.315358931552587,-0.0784794472938867,0.0076187022225463,1,-1
1518566400000,0.9585929333054564,0.0946952287325503,0.0096724218725552,2,0
1518652800000,0.7609912854030503,0.0752121973631811,0.0128732750913045,2,0
1518739200000,0.7514489556870544,0.0132290948985255,0.019129803415889,2,0
1518825600000,0.9653487078931192,0.1092835575062662,0.0247535931573164,6,1
1518912000000,0.2541289782244558,-0.1204570487671933,0.0128069683699504,1,-1
1518998400000,0.9009870670736064,-0.0217328414121487,0.0115970865547964,2,0
1519084800000,0.1464795307986338,-0.1274300490596354,0.0075579951001856,6,1
1519171200000,0.2152115431645881,-0.1607923776882884,-0.002514877893305,7,0
1519257600000,0.1052581231465839,-0.0983517234064762,-0.0077634974806511,1,-1
1519344000000,0.6485239532382844,-0.0546147635322694,-0.0030283178069245,6,1
1519430400000,0.2991432089923757,0.073863976646118,-0.0126117774793107,7,0
1519516800000,0.5508563439356874,0.086517468738799,-0.0187511634635694,1,-1
1519603200000,0.8900504422837929,0.1471917028971821,-0.0095426888796849,2,0
1519689600000,0.5981842456608824,0.0490227818136612,-0.0130633367746033,6,1
1519776000000,0.0335338345864664,-0.0483890847086624,-0.0180806824951795,1,-1
1519862400000,0.8288538657500519,-0.0300521564068598,-0.0080323659680891,2,0
1519948800000,0.6255813953488372,-0.0298268473780742,-0.0086939356065209,2,0
1520035200000,0.8496757972740496,0.1095030663988705,-0.0068716003228386,2,0
1520121600000,0.9029088508291584,0.1759571964009381,0.0029127029729421,6,1
1520208000000,0.1321739719990501,-0.1116032332021682,-0.0076650360930061,7,0
1520294400000,0.1789843472073994,-0.1610695921557875,-0.0071422630650626,7,0
1520380800000,0.3448986215713162,-0.1733478855027226,-0.006196968398653,7,0
1520467200000,0.2036958614051967,-0.1185701329275657,-0.0067938211303853,7,0
1520553600000,0.8307123034227567,0.142178817704521,0.0057677572530889,7,0
1520640000000,0.1253448045398753,0.0378534596516392,-0.0027746673655991,1,-1
1520726400000,0.8399767441860463,0.0911805188364138,0.0092991449078019,6,1
1520812800000,0.316842219176106,0.0235557156305108,0.0020780747818134,1,-1
1520899200000,0.5023041474654378,-0.0465318897278407,-0.0016644814190417,6,1
1520985600000,0.1881548657132892,-0.0212052474373781,-0.0120627093358897,1,-1
1521072000000,0.7576666666666662,-0.0293307508501578,-0.005871829609951,2,0
1521158400000,0.5058737563936826,0.063342559363638,-0.0089586539074766,6,1
1521244800000,0.1640681103681602,-0.0358753183514162,-0.0132648710888202,1,-1
1521331200000,0.8720012055455094,0.0774094123365934,-0.001520425607897,2,0
1521417600000,0.829401942188286,0.0509598000195066,0.0050341870464158,2,0
1521504000000,0.8181558441558436,0.1289898007344447,0.0021649125667181,6,1
1521590400000,0.3151896062475075,0.0248397630369028,0.0034882080983274,7,0
1521676800000,0.4060481965663875,-0.1446118353899023,0.003672345627409,1,-1
1521763200000,0.982859375000001,-0.0105192781966026,0.0159651006213275,6,1
1521849600000,0.1097553787208969,-0.07491311621174,0.0164251872241952,7,0
1521936000000,0.3432649302815023,-0.0240142169777501,0.0092443384649845,7,0
1522022400000,0.4433900188626823,-0.0564910800125909,0.0039155292891218,7,0
1522108800000,0.1348108820018935,-0.136246234585443,-0.0035994567153297,1,-1
1522195200000,0.5808398950131238,0.0733714984304845,-0.0066561955296583,6,1
1522281600000,0.1441449283772941,-0.0260790127657975,-0.0066183081416769,7,0
1522368000000,0.3468432683835732,-0.0183759454582818,-0.0137896796005605,1,-1
1522454400000,0.3291289542073661,0.0154639517781394,-0.0102635308823506,6,1
1522540800000,0.6177779928384795,0.0258860221480782,-0.0101056511199755,1,-1
1522627200000,0.8083333333333333,0.1599311534366984,-0.0047497409695151,2,0
1522713600000,0.7744749405685769,0.1334467723495974,-0.0052979682258676,6,1
1522800000000,0.1236606895020267,-0.0254239581680581,-0.007032934655118,7,0
1522886400000,0.6086009960931686,-0.0703026637321929,-0.0048624675025426,7,0
1522972800000,0.2896857142857152,-0.1203169182570645,-0.0127993412524308,1,-1
1523059200000,0.6398743074505918,-0.0103176241452282,-0.0047445284902725,2,0
1523145600000,0.6022781826910485,0.0988508297735466,0.0024496398322293,6,1
1523232000000,0.2991637630662025,-0.0306281997648599,0.0054775716791229,1,-1
1523318400000,0.8029914529914515,0.0685900933027082,0.0085419089957037,2,0
1523404800000,0.8216256157635466,0.0564215886926311,0.0125735213467796,2,0
1523491200000,0.9296864534329372,0.1177278394181121,0.0266314764229908,6,1
1523577600000,0.2900137617423562,0.0108394997793793,0.0178453568970605,1,-1
1523664000000,0.5026861702127665,-0.113222241957856,0.015513342316745,2,0
1523750400000,0.8268605407414271,-0.041653043326441,0.0191535814359685,6,1
1523836800000,0.3585507246376813,-0.0605424678591441,0.0106547307628571,7,0
1523923200000,0.1711742750502462,-0.0381814418959305,0.0061851861392218,1,-1
1524009600000,0.8278370382433563,-0.0005384529630002,0.0048173929751672,2,0
1524096000000,0.9166666666666666,0.0648898565456153,0.0068909861723476,2,0
1524182400000,0.9030162967685376,0.1834423535878132,0.0076329970970987,2,0
1524268800000,0.7453404255319138,0.1223511559488516,0.0098171234899966,6,1
1524355200000,0.2025325096419679,-0.1421935298337531,0.0070637964115382,1,-1
1524441600000,0.7875416666666676,-0.0958733787126568,0.0130441154855551,2,0
1524528000000,0.8627705467175926,-0.0038290258967136,0.0098034691433117,6,1
1524614400000,0.1359363772309722,-0.0558570059526258,0.0027249863377127,1,-1
1524700800000,0.93675479523069,0.0816839281741748,0.0027620360597547,6,1
1524787200000,0.0520750988142299,-0.1396948887191778,-0.0052829382312411,1,-1
1524873600000,0.8574298629547255,-0.0094542645942476,-0.0015325589011905,2,0
1524960000000,0.6275290704820905,0.0903860454226271,-0.0062361804956731,6,1
1525046400000,0.3627154203506685,-0.0572624778092182,-0.0072614626006058,7,0
1525132800000,0.6042140468227419,0.0609563453412966,-0.0038804714826325,1,-1
1525219200000,0.9323035594358632,0.0126432369302926,0.0062206711154822,2,0
1525305600000,0.8608644168146833,0.103625883175038,0.0051972239035891,6,1
1525392000000,0.6246644458100168,0.0780548420910637,0.0032990547508277,1,-1
1525478400000,0.5384615384615384,-0.0439144130348253,0.0051045322073042,6,1
1525564800000,0.437600593160569,-0.1311808810903734,-0.0014915437906082,7,0
1525651200000,0.3617276426759981,-0.1185337400926819,-0.0122489665837002,7,0
1525737600000,0.3059543308603879,-0.0814154125684799,-0.0137213379728018,1,-1
1525824000000,0.8117647058823529,0.0414960072541447,-0.0057804877550817,6,1
1525910400000,0.0757433195333098,-0.0273677484048164,-0.0084120136177556,7,0
1525996800000,0.0873039360757621,-0.077905842452755,-0.0121239873204235,1,-1
1526083200000,0.6336357009799972,-0.0069098029567372,-0.0156123442724117,2,0
1526169600000,0.8202466907340524,0.0574856351150086,-0.0078461187280318,6,1
1526256000000,0.640707142738686,0.1862870401069042,-0.0015060999347626,7,0
1526342400000,0.1323333842028399,0.0097130338012844,-0.0135709624673899,7,0
1526428800000,0.6098669102940811,-0.0735450887903045,-0.0061639981129616,7,0
1526515200000,0.1287835051546392,-0.1413766603603432,-0.019106719888249,1,-1
1526601600000,0.907558606183057,0.053015304784054,-0.0083233062095443,6,1
1526688000000,0.4668722675975204,0.0966769462678336,-0.0075408057349803,1,-1
1526774400000,0.8157268029656248,0.0749808547785968,-0.0057143480235717,6,1
1526860800000,0.2626158244635042,0.0175832835400297,-0.0086575596361155,7,0
1526947200000,0.0903089857440814,-0.1838755684011968,-0.008368255253227,7,0
1527033600000,0.1267918932278791,-0.1405578565960827,-0.0074195956864807,1,-1
1527120000000,0.6642083926338047,-0.0438860751899265,-0.0014191623266605,6,1
1527206400000,0.4359988283538375,0.0920665414670389,-9.942871818246108e-05,7,0
1527292800000,0.1061250000000001,0.0340838963637795,-0.0049306403501764,1,-1
1527379200000,0.6387589555331867,0.046585073197681,-0.0028523298909857,6,1
1527465600000,0.1081323552694063,-0.0909391947549447,-0.0096516191151438,1,-1
1527552000000,0.8447687604772705,0.0819547219516271,0.0023564251385871,6,1
1527638400000,0.374262560777958,0.0742284926499999,-0.0040280682143033,1,-1
1527724800000,0.4239683436970042,-0.0163451018163813,-0.0099688440180479,2,0
1527811200000,0.6540057705229047,0.067094641372673,-0.0045033421094326,2,0
1527897600000,0.7798947489724573,0.0149995186735319,0.0056764314054162,2,0
1527984000000,0.612030639027267,0.083146256177407,0.0106839908500862,6,1
1528070400000,0.1289726768995603,-0.0631966465090525,0.0008068907441874,1,-1
1528156800000,0.8305079473700587,-0.029791771837859,0.0084967798123203,2,0
1528243200000,0.8268592369045058,0.0312406284206887,0.0082066996466744,2,0
1528329600000,0.4902068965517236,0.0454239075053858,0.0143540113542572,6,1
1528416000000,0.4199420289855049,0.0241637653353553,0.0131669304492147,7,0
1528502400000,0.1783485768014344,-0.171123594905625,0.0141073158061698,7,0
1528588800000,0.1636284122819126,-0.1638319968995476,0.0070625453570444,1,-1
1528675200000,0.8397435897435898,0.0442759769680139,0.0071047821132026,6,1
1528761600000,0.2085574411099645,0.0238625837191074,-0.0024208495328031,7,0
1528848000000,0.3420969897036851,0.0372425854632553,-0.0016762053780263,1,-1
1528934400000,0.8173478260869556,0.080979222757018,0.0027388055792039,6,1
1529020800000,0.0873665188105775,-0.0895963756889033,-0.0090564791245793,1,-1
1529107200000,0.6821108973822851,0.0692376441651533,-0.0039171974964541,6,1
1529193600000,0.1652996467700396,-0.0488831614571961,-0.0146044393652238,1,-1
1529280000000,0.8023070611515999,0.004785159808875,-0.0046464400312766,2,0
1529366400000,0.4673625092720151,0.088018814469219,-0.0068385559460109,2,0
1529452800000,0.7900685705674044,0.0517978208872213,-0.0037757570420051,6,1
1529539200000,0.3779302458547768,0.0413022707585278,-0.0035190052507338,7,0
1529625600000,0.1546691532827016,-0.1384708079155035,-0.0040488257617877,1,-1
1529712000000,0.5625795165394393,-0.0444965402749855,-0.0004616524499781,6,1
1529798400000,0.7590623774029033,0.0122636884355659,-0.0016204495165898,1,-1
1529884800000,0.6597576641322082,0.1168048060675063,0.0059314840384004,6,1
1529971200000,0.1506272627767944,0.0089094366580954,0.0064092822707938,1,-1
1530057600000,0.7416032447705388,-0.025038765816391,0.0110309214495994,6,1
1530144000000,0.0779746250108365,-0.1280329924145802,0.0046846668759519,1,-1
1530230400000,0.8036923076923078,0.021521664935424,0.0054054110113509,2,0
1530316800000,0.5949381852111032,0.0950710907790386,0.0019711632340923,6,1
1530403200000,0.5567189308639386,0.0147194932387065,0.008017842786338,1,-1
1530489600000,0.8313658135371812,0.125980900022432,0.0084475531410233,6,1
1530576000000,0.2350466857723926,-0.0900863615513754,0.0015303840581769,1,-1
1530662400000,0.4242750356301437,-0.0662998544253465,0.0049814155912768,6,1
1530748800000,0.2933080759268561,-0.0933912487781204,-0.0043734431810765,1,-1
1530835200000,0.8266082132951587,0.0048746189670417,0.0029712855997814,2,0
1530921600000,0.80218572167615,0.1536611249472529,0.0015896548051174,6,1
1531008000000,0.3967661691542342,0.0453859912797474,0.0035166045023965,7,0
1531094400000,0.2627752607733639,-0.0490907674447908,-0.0011493638940936,7,0
1531180800000,0.0811244019138752,-0.2030378083665353,-0.0030073356997039,1,-1
1531267200000,0.7800960554287045,-0.035982109973525,-0.0003213639450709,6,1
1531353600000,0.581958231274977,0.0887704918896825,-0.0045958682972667,7,0
1531440000000,0.4357083333333321,0.0846699974481037,-0.0051615069265183,1,-1
1531526400000,0.471273885350317,0.0435911244777511,-0.001925921546095,2,0
1531612800000,0.7524174528301905,-0.0166041551121688,0.0041907960054095,2,0
1531699200000,0.9425521707843612,0.1037896998515625,0.0048454847112522,2,0
1531785600000,0.8144929310239302,0.122884748081524,0.0118110908986026,2,0
1531872000000,0.4315412186379917,-0.0017389855230911,0.0027180031590407,2,0
1531958400000,0.6406229593835713,-0.0734599939039607,0.0075388185948342,6,1
1532044800000,0.1511241217798589,-0.1756726069649364,0.0023158928351702,1,-1
1532131200000,0.7587990463490506,-0.0391804866207893,0.0058379650848196,6,1
1532217600000,0.2401377075739167,-0.026463093516267,0.005983239491191,1,-1
1532304000000,0.7554803493449787,0.0318728365716872,0.0049640512829128,2,0
1532390400000,0.8876455696202529,0.1469724198676716,0.0080381466874902,6,1
1532476800000,0.2844013853362614,-0.0301287459979243,-0.0002702291283422,7,0
1532563200000,0.1502050984687404,-0.065094418221907,-0.00206177275212,1,-1
1532649600000,0.7991041666666661,-0.0650192836508137,0.006048199565015,2,0
1532736000000,0.8802495265678963,0.049991069522569,0.0089206638710088,6,1
1532822400000,0.5347891482368664,0.1230819953900365,0.0040152913506002,7,0
1532908800000,0.7565601965601967,0.0948395177753113,-0.0009991382320887,7,0
1532995200000,0.1790310786106038,-0.1363835506119824,-0.0042432821805848,7,0
1533081600000,0.5455624999999997,-0.1025132122762056,-0.0044758978187001,7,0
1533168000000,0.2758335303854333,-0.0728908932263064,-0.0108162629432075,7,0
1533254400000,0.5293523839105448,-0.0357613173524474,-0.012732955575061,7,0
1533340800000,0.1473954396019762,-0.007948139410671,-0.0157544031106031,1,-1
1533427200000,0.6835918681953931,0.0147620645607329,-0.0072039670019581,6,1
1533513600000,0.3357522123893797,0.027407684829274,-0.0052552428407608,7,0
1533600000000,0.1041918161761653,-0.0661964362681355,-0.0119412194697038,7,0
1533686400000,0.2706586025996592,-0.0332873726023861,-0.0124555537658443,1,-1
1533772800000,0.7905945386191207,0.0148911731057733,-0.0127148234693085,6,1
1533859200000,0.2140530309923746,0.0443004359648945,-0.0125771428439258,1,-1
1533945600000,0.5055125725338498,0.0746035941108084,-0.0156459771014578,2,0
1534032000000,0.5209757522640953,0.0215552333243601,-0.0107559796581272,6,1
1534118400000,0.2533003300330043,-0.0767665695900512,-0.0072504590587426,7,0
1534204800000,0.8319066778278832,0.0983495051170171,-0.0040501390478443,1,-1
1534291200000,0.2175604843324409,-0.026497325083903,-0.0125683981990622,2,0
1534377600000,0.3868440233236143,-0.0304003303581526,-0.0085238326124896,2,0
1534464000000,0.9982977303070754,0.1044932146043872,0.0061569685209233,2,0
1534464000000,0.9982977303070754,0.1113519350933018,0.0152056160058927,2,0
1534550400000,0.3010843373493977,0.0778501413017374,0.0170987149077445,1,-1
1534636800000,0.7366390041493766,0.0002376568693846,0.0167800686296563,6,1
1534723200000,0.112387096774194,-0.2033479993223462,0.0124923680342532,1,-1
