Open time,Taker buy base asset volume,macd,rsi,stoch,class
1507766400000,796.594719,240.8016961206804,77.37769234347725,99.32862000833346,0
1507852800000,878.638077,303.22594533541724,79.73426842121364,88.69983930145085,0
1507939200000,433.794904,366.2289218388678,81.77867987421584,98.32346368715082,1
1508025600000,601.422361,398.6531464858581,75.79065079871992,88.2850521436848,-1
1508112000000,719.218538,423.50468264534175,76.37321479594762,91.04563262153069,1
1508198400000,688.766779,424.985006614791,70.35910188945164,81.94007614633338,0
1508284800000,1039.622475,414.6853743217416,67.48279196844715,77.36357115267893,-1
1508371200000,866.172234,415.5981367779368,70.20088131485625,85.37692449242468,0
1508457600000,833.037457,437.591575890021,74.54881594791476,94.4370883033648,0
1508544000000,796.022575,451.0294945574378,74.7309622884609,91.63631156930128,1
1508630400000,559.072342,450.4389237748446,71.95263201721343,86.36767427513884,0
1508716800000,733.791079,442.12358856027913,70.66576867101413,82.88591729792475,0
1508803200000,1128.826117,395.5583135225388,56.624317618838326,52.50034223134837,-1
1508889600000,1102.091326,371.55602323915264,60.70435775106132,64.65344934011345,0
1508976000000,779.739997,362.2198012423214,63.67267791912985,72.7081770442611,1
1509062400000,624.087409,343.36321932181545,60.988394874198974,64.5055381492432,0
1509148800000,522.437128,320.7525842636205,59.557298052590944,60.16415868673055,-1
1509235200000,954.170196,335.3069575455056,67.15581288600478,98.27246447266756,1
1509321600000,568.13297,338.9416721390562,65.69532858563585,89.41299876933748,-1
1509408000000,666.763568,365.2487371666066,70.48088256684936,97.60215333616426,0
1509494400000,681.762424,404.9093865509658,73.82207454052805,98.60925327185096,0
1509580800000,1152.043042,452.5875661364207,76.44662206885853,86.08955698403392,0
1509667200000,790.186344,492.3677060835853,77.32166864211302,88.76835521715483,0
1509753600000,638.387268,537.2322863147419,79.41842747776508,94.3528060491976,1
1509840000000,540.675195,565.2966464808642,79.02573511022334,89.35252923018145,0
1509926400000,730.003787,550.1387902408651,67.5628595912844,72.64193950340169,-1
1510012800000,591.187992,540.2835035543585,68.87558364144863,77.15378570467205,0
1510099200000,1291.344472,545.4673843150249,71.71065816657101,78.17653353520342,1
1510185600000,724.154878,525.5227053176541,65.69631651830178,67.75545680119998,0
1510272000000,1565.261439,458.1974701451527,53.32171917152421,40.97916345403481,0
1510358400000,1127.476148,379.33345432458736,48.7970069171719,28.13558842795274,0
1510444800000,2267.410744,278.5998413104744,42.379686228861225,19.878037308640845,-1
1510531200000,1299.996919,248.7500893329161,52.52595790697986,46.66565780917049,0
1510617600000,612.136202,231.2239293581015,53.97836809417841,51.12371728540985,0
1510704000000,958.59199,267.9115940005331,61.6814968217938,78.32483302726779,0
1510790400000,1196.410717,343.41524471468347,67.22796571697569,97.11279966653792,1
1510876800000,1910.208237,385.46984006377807,64.56362921549588,89.1212054099302,-1
1510963200000,1891.340324,419.0314764191799,65.12857668322198,91.47669473233756,0
1511049600000,2097.613346,462.5727986187767,67.57752400525695,96.95690708828008,0
1511136000000,1816.366339,505.2952271384757,69.05276207513424,96.3942997949903,1
1511222400000,2222.291215,525.6307454699954,67.29984955977713,90.87834431981894,-1
1511308800000,1823.860374,542.4661430748038,68.11423488369263,93.68843475913744,1
1511395200000,2163.755131,534.6422962629031,64.39784175830336,87.64191103060496,-1
1511481600000,2166.425275,531.8336151850563,65.67784860454157,91.47964708828322,0
1511568000000,2294.9233,568.4050061903326,71.02133031335958,98.98028312760096,0
1511654400000,2035.291755,624.7235033461429,74.30254398204215,93.91837282637584,0
1511740800000,2433.447575,703.3677560654132,77.62929546891708,99.87197932525925,0
1511827200000,2431.138502,776.6557859045524,79.01274058525334,98.74517173603408,1
1511913600000,8662.632362,808.5584214092378,74.79596960433348,61.8338411422267,-1
1512000000000,5360.660242,836.3909885834601,75.80169513518177,62.32442760886323,0
1512086400000,3269.868588,923.9728461862431,80.92395234194846,86.66745744617755,0
1512172800000,2390.194275,990.5987135823124,81.40451258518377,88.76565197139489,0
1512259200000,2574.246187,1053.478823780575,82.61801980203535,83.60859840954275,0
1512345600000,2516.855031,1123.731345174876,84.27741395114457,93.88667992047714,0
1512432000000,3135.630565,1175.618063131382,84.73647380130457,96.17761678740943,0
1512518400000,3830.098381,1350.4558271926726,89.69239288521312,98.8694293202526,0
1512604800000,3931.041376,1715.2682539963334,93.46071912496976,99.42090645866573,1
1512691200000,11950.291812,1924.1866139821504,85.52063964574447,85.46361542908987,0
1512777600000,7988.323023,1968.3055955780765,73.9962527149956,70.65143425611312,-1
1512864000000,8736.869344,1999.8981242292664,74.72715404242355,73.45984278623233,0
1512950400000,5905.234633,2136.513716486133,79.10441380214132,90.14491620111733,1
1513036800000,4395.051525,2200.21683045962,77.07751917477229,87.4859217877095,0
1513123200000,6127.957739,2199.7891638524125,74.34735802876318,83.331283645814,-1
1513209600000,5999.075173,2198.45171378862,75.24683255531626,85.97008652657603,0
1513296000000,4712.5784,2268.463663581504,78.49054875440595,93.97717260712858,0
1513382400000,2308.847163,2422.1350924667368,81.8186830894323,95.17269609470074,1
1513468800000,4197.960835,2495.5743590581096,79.75536231649002,89.56659567751659,0
1513555200000,4690.302146,2524.3719114125142,79.72172242586717,88.71476469883847,0
1513641600000,5740.506184,2393.6381201071326,67.10100961699297,69.21862512449128,0
1513728000000,5732.664035,2199.619587088873,61.67089611661509,55.45898894852152,0
1513814400000,11672.760789,1943.0637610821032,55.67469262827107,42.05052565848616,0
1513900800000,17556.682449,1547.1265895829856,45.35120349975461,26.76731902490247,0
1513987200000,6547.667326,1217.1655966468352,45.24021998477876,26.4662219043912,-1
1514073600000,15365.113545,960.7327321339326,46.30383085226646,28.729259262611905,0
1514160000000,8834.650938,764.7770379185931,47.40044113737483,30.98482859755049,0
1514246400000,8436.171298,761.255202987275,56.868748595171056,53.49831630020548,1
1514332800000,7843.419761,731.5512559272684,55.62750541094501,50.90691222130695,0
1514419200000,11431.787691,598.0030209836477,49.17761922494655,36.44746132469155,-1
1514505600000,10502.69575,502.25471131575614,50.136452885772,38.67417693331281,1
1514592000000,9530.51786,266.84524121908,41.77407262783859,16.73527441591006,-1
1514678400000,6085.523277,181.1837448046572,47.93090883610088,33.04185154095216,1
1514764800000,3961.938946,85.17312801495791,46.53442853091374,30.27913380898736,-1
1514851200000,11346.326739,112.2941190997808,52.29742046642404,54.94773905774966,0
1514937600000,8994.953566,151.7593500739331,53.319969535570806,62.35346932346224,0
1515024000000,12680.812951,192.1204358790492,53.92932600991123,74.0202815578693,0
1515110400000,13346.622293,373.1877203602198,61.31220455067805,96.10114445905522,0
1515196800000,11007.164056,519.5237669439266,61.692689062570544,98.07721486062742,1
1515283200000,6779.320508,554.8828488320851,56.6484793287286,81.08800937665859,0
1515369600000,13756.844389,476.7475101537802,50.6048376315345,58.098056849678606,0
1515456000000,6841.233287,370.0086834382564,48.36626470551616,48.83676357846316,-1
1515542400000,8529.554675,322.6163983085644,50.7344810143168,58.18190865129444,1
1515628800000,16422.01998,148.72459202964637,43.64241192251847,31.833511072947108,-1
1515715200000,8117.312075,50.773865263774496,46.0810972680155,40.51095522346717,0
1515801600000,5574.178408,10.945303093774784,48.33848794629889,48.64756312064594,1
1515888000000,8288.382911,-79.01742000914419,45.154605341142336,35.92284946608865,-1
1515974400000,7431.063272,-143.42015269651347,45.4961870370006,37.047110230876825,1
1516060800000,30353.401717,-402.8364230048901,35.74893240446585,22.908058231915525,-1
1516147200000,35412.798137,-594.4090972008562,36.243683604264056,23.998678334013007,1
1516233600000,23814.382845,-739.8672425429831,36.1531245775355,23.66924448855456,-1
1516320000000,16871.416355,-804.4747667564097,39.27844151907832,30.093005415552035,0
1516406400000,14389.196005,-740.2305789833808,46.55495715983369,46.68268658493038,1
1516492800000,20574.760061,-782.766892506128,41.43031115245925,34.23764631619393,0
1516579200000,21300.575828,-868.5931564626262,38.65228030235689,26.682907965970603,-1
1516665600000,18747.793828,-922.815976867716,38.87659535312394,29.73163365735935,0
1516752000000,13087.393088,-910.842562918795,42.08667033126004,39.01440589988,1
1516838400000,10201.386919,-905.0194885950676,41.344924136690885,38.59819657348964,0
1516924800000,15330.789553,-897.0255757933428,40.961054512161326,37.04238052299369,-1
1517011200000,9208.937963,-848.4716489453422,43.58934653886016,46.30031105665002,0
1517097600000,7342.786997,-769.734280059356,46.09001789498766,54.55331649725121,1
1517184000000,6016.496871,-749.4462072277784,42.78697579392914,49.1578174461449,0
1517270400000,11388.096419,-805.8585010807838,38.05437515814995,29.5383471310446,-1
1517356800000,8782.584442,-837.07624126669,38.39892927828842,17.21388643718742,1
1517443200000,15430.003849,-936.599926697054,33.87662887791791,10.890729322149689,0
1517529600000,23113.503584,-1031.939908994953,32.51011809167326,16.958408168238044,-1
1517616000000,14182.838146,-1068.7965913195749,35.13116886701215,24.84331221893279,1
1517702400000,13805.29579,-1166.473518026105,31.09320536494134,5.906583217431627,0
1517788800000,29857.35839,-1329.0097595423213,26.99565188601529,5.605801744082573,-1
1517875200000,49565.020794,-1384.397871732608,32.477853225961454,26.45952347777623,1
1517961600000,30084.836266,-1416.255590722345,32.28304133979967,25.608465100040195,-1
1518048000000,844.258813,-1410.3162470166135,33.772566594144536,28.57163448371955,0
1518134400000,10404.040792,-1317.8040404435596,40.6146731865112,42.98389331180864,1
1518220800000,24506.723294,-1242.266282696084,39.875466935502175,40.58254417447817,0
1518307200000,23180.34192,-1206.428252749245,37.56688505877985,34.541699511799976,-1
1518393600000,20916.949742,-1097.6632064632686,43.81926578357471,54.68661991067005,1
1518480000000,16558.45568,-1028.9046863649892,41.86549546636997,57.38775012201072,-1
1518566400000,20508.463444,-890.7088693493552,48.11047324701998,79.58449731141248,0
1518652800000,25805.098892,-728.4026438317014,51.50176272161363,94.80008247442228,0
1518739200000,18313.004466,-580.1840039665112,52.4740186201272,96.22076348025608,0
1518825600000,21147.624789,-387.2813772463032,57.51924490241863,99.30010679676693,1
1518912000000,29593.863774,-284.0734346336467,52.99945247350776,83.11392323459089,-1
1518998400000,20619.877129,-138.5850074056816,57.24329339680084,97.7057218538526,0
1519084800000,24211.49181,-19.19076946461973,57.500998022811686,87.38093183779118,1
1519171200000,32338.074002,13.673214899055893,52.11955138865946,68.00105365075748,0
1519257600000,33029.297624,-10.716463618280612,48.13748976084006,51.34918758067538,-1
1519344000000,28031.011368,-4.1759956347887055,50.22898001441058,59.23197059721937,1
1519430400000,18646.870961,-33.82701364618697,47.41960910153346,48.47862287780702,0
1519516800000,13956.661533,-65.0093552374965,46.74551105243909,41.17320875111505,-1
1519603200000,17045.768706,-30.146410840516182,51.915537469925255,57.437969612897774,0
1519689600000,15187.083738,17.05876110401914,53.537225416623976,62.58941718592936,1
1519776000000,14412.84633,34.52128885424827,51.681297123153854,41.89056271677799,-1
1519862400000,12785.4045,95.13334006762852,55.72826211660426,65.51423417396394,0
1519948800000,11893.333632,151.0301512454298,56.51504414762573,70.25298561251348,0
1520035200000,10842.682784,227.044232353448,59.30012501583533,87.19621218456439,0
1520121600000,8197.401595,288.04211091553043,59.63073690934277,89.20799136671165,1
1520208000000,7668.823714,327.6838435676982,59.00745651060687,86.77888348644676,0
1520294400000,13482.297196,296.1743880266022,51.93884331985092,59.20170827858081,0
1520380800000,24022.451231,203.7776990639013,45.51770323116606,26.084099868593977,0
1520467200000,20257.455838,78.14157296419035,41.17816418979813,7.986415094339601,0
1520553600000,31166.414848,-24.742817261671007,40.88462473780655,26.560189293108547,0
1520640000000,17639.827276,-141.50656667211297,37.90689493676351,13.049985211475876,-1
1520726400000,21150.206944,-170.4815091826058,45.10267334073001,35.62762496302868,1
1520812800000,19369.697756,-223.32658939244905,42.31967974088822,23.730848861283647,-1
1520899200000,19856.457047,-260.6958506463998,42.49694462384944,24.282756580893228,1
1520985600000,22883.329725,-365.1795071770303,36.20403936617596,7.079785391052367,-1
1521072000000,26414.160251,-437.21610979017896,36.93247946780097,14.556157635467969,0
1521158400000,20049.433993,-487.1552587344959,37.139606584958216,15.024630541871922,1
1521244800000,15677.257361,-555.4465548164007,34.35902825761703,4.305418719211827,-1
1521331200000,28216.510794,-573.4892904382195,38.51866851022487,19.7809936189608,0
1521417600000,27263.324764,-548.3824959488957,42.89411046863502,30.92184853617228,0
1521504000000,22849.035238,-497.7348080048505,46.021781842232514,44.39418507128877,1
1521590400000,19047.486799,-454.3740860201451,45.80406716867461,56.28375945264674,0
1521676800000,19567.563618,-428.15501225982007,44.33825562241534,54.575983294894975,-1
1521763200000,20106.789387,-388.7632591739821,46.33635231686353,61.39866296827281,1
1521849600000,17302.10809,-381.483985284236,43.002866312264594,47.71785202268906,0
1521936000000,14379.264362,-377.552770865952,42.28720906249964,44.72939911487877,0
1522022400000,20957.25692,-396.967200927229,39.20989440050398,37.74302973977693,0
1522108800000,18462.382105,-434.6744928450135,36.33833643688363,23.536867848373085,-1
1522195200000,13685.417143,-446.9955393008841,38.539194826657,33.81652929094722,1
1522281600000,24584.811548,-520.0917946232803,31.903542021048068,6.665324925086122,0
1522368000000,31944.390579,-591.3698089684813,30.27086558148028,9.318524899977074,-1
1522454400000,19086.033607,-633.7998223845962,31.534312262071623,12.565824960902768,1
1522540800000,21899.30066,-668.6666440367144,30.73937610444814,13.942795985453282,-1
1522627200000,16365.683591,-668.9800040885248,34.62788385866192,22.7884135842243,0
1522713600000,19218.850485,-633.7446023731218,39.854079904660125,35.50078084899582,1
1522800000000,20299.402203,-647.50632920723,34.65056070574285,13.7116104868914,0
1522886400000,18991.102712,-652.9307439153517,34.4490504316321,13.25940193388977,0
1522972800000,13778.063462,-663.2508324312266,33.06494463541024,6.6690013424385794,-1
1523059200000,16460.736226,-640.2922598162431,37.747165698132456,20.79603544880237,0
1523145600000,11211.615946,-605.2598481114419,39.63467526110709,28.20292677311513,1
1523232000000,17046.428596,-589.684028706125,37.29031387609255,19.74982362229415,-1
1523318400000,11456.447936,-565.8802496426306,38.31209626253442,24.651578320428804,0
1523404800000,12530.65891,-532.0156335713145,40.19696198232296,33.90226537216829,0
1523491200000,33198.867785,-422.10477330380127,53.64889970277254,94.36049120545056,1
1523577600000,27485.083044,-334.8187742531427,53.04448058670018,80.2605093740123,-1
1523664000000,16283.466045,-252.91642429318927,54.51638961395823,87.00336588314235,0
1523750400000,14619.464101,-157.46761535826045,58.60718870166117,96.13690309607468,1
1523836800000,17912.938455,-104.0315671572962,54.31995376650544,81.10326813644699,0
1523923200000,15662.79502,-75.33116965332374,51.789679065289455,71.77980243995978,-1
1524009600000,14559.152289,-29.01386483222541,55.373275843401466,86.70460316966734,0
1524096000000,13747.595928,15.98133256131041,56.63886122370852,92.14631466567155,0
1524182400000,21087.903673,97.2382953903043,62.88861059133602,96.88444012083352,0
1524268800000,21145.842391,164.4461346963226,63.46001473785508,95.06229372937293,1
1524355200000,14937.899116,204.99385911333047,61.227133557644734,89.76980198019804,-1
1524441600000,13246.605059,246.1516049202355,62.840435755111,95.75493905002104,0
1524528000000,24784.71044,330.3146068496317,69.2672725078125,96.28423494131152,1
1524614400000,38824.013806,332.66095187295286,57.548207804818894,70.50241661196969,-1
1524700800000,22640.669137,362.2987896903924,61.27383135548022,75.64773993746981,1
1524787200000,18517.604275,353.4184769867861,56.5420279217585,56.68984829368867,-1
1524873600000,18251.631451,376.9467963559055,60.58635107881251,78.71093144198262,0
1524960000000,19364.945182,396.7487924843499,61.22409259110034,82.38128224480724,1
1525046400000,17461.189029,393.9420510751916,58.73059045862987,73.43855005634767,0
1525132800000,20050.167844,373.3310479645934,56.24184368926907,63.61493165311709,-1
1525219200000,13960.455528,366.9969452658115,58.17074987590812,69.52173447155054,0
1525305600000,21093.140343,397.9103753990639,63.151538985031536,94.36082331979532,1
1525392000000,14779.499554,414.7231155274076,62.57610922301229,89.83502736512898,-1
1525478400000,13011.844293,435.1359106077052,64.04584491904082,88.59965798973968,1
1525564800000,13297.506959,429.817548797595,60.54657811895737,73.61917011356495,0
1525651200000,15818.0488,397.2987462535184,55.834596487317526,52.133179379996754,0
1525737600000,13086.547467,353.13867307792134,53.146394472676455,39.16602113448012,-1
1525824000000,13597.268159,324.28324625284586,54.764814958507415,48.11382803022549,1
1525910400000,12548.13816,273.4263363898608,50.08147741055046,16.540249772449666,0
1525996800000,22767.458667,182.4264630055877,42.43539605509722,3.513996426444312,-1
1526083200000,19545.974195,114.31150279847134,43.45342692594075,16.761649705409777,0
1526169600000,12797.047912,76.69526328807115,46.74175240076244,28.211569362613773,1
1526256000000,18408.055641,45.04396152592744,46.51866126208936,27.334761649705417,0
1526342400000,13977.497647,3.67130103962336,43.752687042442325,16.550615961435458,0
1526428800000,15627.101368,-39.31492926776082,41.98992157594572,12.751227419862769,0
1526515200000,12489.264499,-95.5630022519781,38.35244933070414,3.060264576188145,-1
1526601600000,12352.9627,-122.7201762167988,42.06768500987946,15.554764954224174,1
1526688000000,8731.948551,-143.10280338334633,41.98087065531913,15.625576988484529,-1
1526774400000,10632.450955,-134.02898930148694,47.40860441138906,34.59840136800597,1
1526860800000,10738.686399,-137.0184627210965,45.14982638657311,30.01278935925309,0
1526947200000,11801.527076,-170.0374693863596,39.52606401401056,4.396515688839147,0
1527033600000,20890.889274,-231.8738139886445,34.14143149607428,3.905853450551225,-1
1527120000000,19012.981252,-271.85050774839874,35.594283554909495,17.603054045867868,1
1527206400000,13830.870235,-309.48717086218403,34.27887841081382,11.7799132052077,0
1527292800000,10377.955643,-345.26282235176404,32.913160324580105,4.151890886546823,-1
1527379200000,10258.276953,-368.956306312527,33.030627636863144,6.542622871282331,1
1527465600000,14409.48781,-402.4594483750907,30.304209269847547,2.274177705511167,-1
1527552000000,21855.93031,-395.2212896107149,38.55021989721848,27.17807176168269,1
1527638400000,17205.948916,-391.8533727484746,37.4270310053648,21.76390342945973,-1
1527724800000,17009.013231,-376.04998064559913,39.83941585416894,28.683100155451942,0
1527811200000,15701.205431,-356.5111408995199,40.65284780716293,30.96729164683864,0
1527897600000,15540.051124,-327.64565516228504,43.37863320661961,38.51908251641762,0
1527984000000,15760.910668,-295.3749110073295,45.07305458707854,43.607747254154006,1
1528070400000,17730.335818,-284.8544714442469,41.02524153947449,33.20948194524696,-1
1528156800000,17315.688399,-262.3572100037218,44.296584289538565,59.26723059212176,0
1528243200000,15071.587869,-239.0418375360323,45.100780458786254,83.03791758431295,0
1528329600000,14415.555201,-215.47883246834223,45.90210765179499,87.31525459707596,1
1528416000000,13038.958337,-201.55341445270733,44.02107483803592,75.6879029904211,0
1528502400000,10653.462123,-197.2576206860104,41.67667759924638,60.86714251598693,0
1528588800000,25976.246666,-249.6175814592707,30.351929324904333,12.2160360174588,-1
1528675200000,18716.667057,-279.2592876894978,33.22901778229871,22.26584741945628,1
1528761600000,19299.735508,-326.58245595888275,29.092694320793925,7.0282387233759245,0
1528848000000,25367.243359,-378.8608076689834,26.617683381055897,10.437587304632435,-1
1528934400000,23838.218565,-388.1243503744026,35.20601021019681,31.01300351916352,1
1529020800000,16192.452447,-410.6691277034415,32.277219998416726,16.20014268499586,-1
1529107200000,12750.635784,-416.0676953805687,34.53417229972489,21.900348319254647,1
1529193600000,11208.656933,-418.2975966047516,34.091875758893465,20.101195393362133,-1
1529280000000,17674.592693,-394.3096548675167,40.38063501942408,36.06710724525,0
1529366400000,12849.740659,-368.72867880709146,41.04326939378984,37.8134263083726,0
1529452800000,13647.933531,-342.8651941009793,41.53736148180636,39.04647942076875,1
1529539200000,15152.496274,-322.09835914204814,40.76403486175249,37.86928483991873,0
1529625600000,25336.720438,-355.91102851448613,30.96104603962941,7.142047772288469,-1
1529712000000,15110.741399,-369.9719970710749,33.63855919816258,14.689818729773204,1
1529798400000,25966.417247,-377.8100550903846,33.46534315826595,33.017918088737225,-1
1529884800000,21986.057384,-370.4692737084706,36.5751176470386,44.01539662080998,1
1529971200000,9824.659592,-374.9523734951945,33.887885789069315,29.38245369776685,-1
1530057600000,10381.014136,-369.17015967003226,35.656362355600365,35.14847857548497,1
1530144000000,16422.378159,-382.7491071327113,31.60969411374409,9.52424569952549,-1
1530230400000,18727.192128,-361.5892613313045,40.54386966023159,41.028083609650665,0
1530316800000,20036.025726,-325.56215409280867,44.876384097568106,58.62842801399599,1
1530403200000,15580.033848,-296.2788973778297,44.27497739196994,55.5819151079928,-1
1530489600000,18966.910907,-249.34029000993723,49.89479983720521,79.25788191327607,1
1530576000000,20503.625399,-217.81482509195848,47.85528705879053,71.57407494167143,-1
1530662400000,12244.070908,-184.8002320640044,49.45915313393034,80.09377990430617,1
1530748800000,19214.780702,-161.43734314393714,48.19758945611946,75.29084373671392,-1
1530835200000,16292.945157,-134.86530945278537,50.108852246037365,83.07695280794647,0
1530921600000,12894.823579,-100.7673877921652,53.4850525179512,94.27239364889152,1
1531008000000,13146.632642,-76.48431654476008,52.32247294180431,89.78384834707563,0
1531094400000,14384.135477,-60.57451067804868,50.99315092491801,84.96956153194112,0
1531180800000,19261.135859,-76.55281650124743,42.49685192455746,49.79097634276026,-1
1531267200000,15667.909412,-81.72473341114528,44.701871423697256,57.60865377205824,1
1531353600000,16067.766611,-95.01640924184994,41.97853720041662,45.32730985589888,0
1531440000000,13191.157016,-107.21910216628568,41.21503911145032,19.32340675791271,-1
1531526400000,9833.313029,-112.5726752305427,42.38798951828937,24.32501069289989,0
1531612800000,13590.240175,-107.42561509307416,45.54681043026301,37.82747005988028,0
1531699200000,20149.634808,-72.62600256265705,55.23657496517589,87.32757698887944,0
1531785600000,28049.11657,2.8580927539096592,65.76190636459415,89.16718489767617,0
1531872000000,31196.382316,67.10759087653241,66.6774384955861,86.4183705733558,0
1531958400000,22682.956421,123.40634193127607,67.88697425952572,91.9720963322091,1
1532044800000,24006.584622,155.8436387185393,64.06475038668563,77.76257668711655,-1
1532131200000,16427.382562,184.3675192359833,65.07278027379806,81.52024539877299,1
1532217600000,17086.758292,204.2959439235992,64.94497470402342,81.27546012269939,-1
1532304000000,22756.449926,243.6044710273036,70.11330926301983,93.64775950085084,0
1532390400000,32980.508325,325.5699042734841,77.51411305537002,96.32615894039732,1
1532476800000,25447.806526,368.4001450871765,71.28456460440839,86.94632438257968,0
1532563200000,22366.994995,377.3653748404986,64.81337453616631,75.99390369347165,-1
1532649600000,23168.935319,401.5133425977692,68.09069817250995,86.89584530873853,0
1532736000000,13976.708689,418.76632767713727,68.51948992164643,88.23095964030588,1
1532822400000,14226.697109,426.3913578370166,68.13987221543786,87.00962815251435,0
1532908800000,20676.100069,424.548274824534,67.08280919149877,82.7230082675175,0
1532995200000,24273.184891,382.9278733210285,55.921454577883104,40.59511075368725,0
1533081600000,22159.785618,335.8762439570728,53.20248951416508,30.72995151354262,0
1533168000000,21216.838126,288.89315834192803,51.51861161628976,24.571937194031708,0
1533254400000,23397.041835,240.26079031477,49.243012959597,16.22305331948747,0
1533340800000,17770.555156,166.79849866597397,41.66363764801674,5.354553989410968,-1
1533427200000,18335.956341,108.48646391360126,42.00099202737369,8.816512165419862,1
1533513600000,17486.151576,54.43485305161539,40.43277871251222,6.812427802749611,0
1533600000000,24012.696862,-5.665467174175319,36.87017805015625,2.747877064613008,0
1533686400000,30204.484969,-87.39368994738288,30.92547256295053,7.388185288390058,-1
1533772800000,28290.848883,-130.90242642271733,37.07326901417113,18.733047510718347,1
1533859200000,31034.532468,-194.27317521196528,32.208105341819035,5.185792638837447,-1
1533945600000,26083.971425,-234.66161742334955,34.3332308843258,11.2480686547508,0
1534032000000,20954.747314,-257.56969474083326,36.18611634420865,14.653779322328408,1
1534118400000,29517.276269,-277.52662489281283,35.310834595133045,12.464916251697618,0
