Open time,macd,aroon_down,aroon_up,stoch,phase,class
1535587200000,0.4827299187045699,0.32,0.0,0.8362213094503083,8,-1
1535673600000,0.4843029296101883,0.28,0.0,0.8651384660482027,8,0
1535760000000,0.4869096760794068,0.24,1.0,0.9295647062121352,8,0
1535846400000,0.4896416515882216,0.2,1.0,0.9621572555740284,8,1
1535932800000,0.4913767318916393,0.16,0.96,0.9263980839747736,8,-1
1536019200000,0.4933298987705055,0.12,1.0,0.9567777463352805,8,1
1536105600000,0.4897338759447823,0.08,0.96,0.3336680660886467,8,0
1536192000000,0.4854159378406816,0.04,0.92,0.2174673857649082,8,0
1536278400000,0.4810609100041521,0.0,0.88,0.1118975186688882,8,0
1536364800000,0.4760471846590035,1.0,0.84,0.0547013561819888,8,-1
1536451200000,0.4726590360849539,0.96,0.8,0.1054961503268374,8,0
1536537600000,0.4705486148407353,0.92,0.76,0.1527609534552325,8,1
1536624000000,0.4688726309759577,0.88,0.72,0.1395601774221505,8,-1
1536710400000,0.4680148994986633,0.84,0.68,0.1733229580193422,8,0
1536796800000,0.4686007048624802,0.8,0.64,0.2882291863798603,8,1
1536883200000,0.4691071877205603,0.76,0.6,0.2799255970085537,8,-1
1536969600000,0.4699160969145655,0.72,0.56,0.3095327207855007,8,1
1537056000000,0.4705883471416527,0.68,0.52,0.3018393486796204,8,0
1537142400000,0.4692869715290235,0.64,0.48,0.1038586052601233,8,-1
1537228800000,0.4690504050686417,0.6,0.44,0.1733661606021047,8,0
1537315200000,0.4694069080192887,0.56,0.4,0.4565261546020037,8,0
1537401600000,0.4705610724983555,0.52,0.36,0.8040365253587622,8,0
1537488000000,0.4735864939764516,0.48,0.32,0.9624097569461864,8,1
1537574400000,0.4757572350191404,0.44,0.28,0.8383613600279274,8,0
1537660800000,0.4773914739693947,0.4,0.24,0.8172715905620415,8,0
1537747200000,0.4777449486815445,0.36,0.2,0.6398512774673049,8,0
1537833600000,0.4770363161862292,0.32,0.16,0.45228545401157,8,-1
1537920000000,0.476646277145138,0.28,0.12,0.4769205468494616,8,0
1538006400000,0.4780679627277417,0.24,0.08,0.7908288031985027,8,1
1538092800000,0.4787909446017476,0.2,0.04,0.7143871470945775,8,0
1538179200000,0.4790816429672779,0.16,0.0,0.660856968118044,8,-1
1538265600000,0.4795463988142064,0.12,0.0,0.7031626252725345,8,1
1538352000000,0.4798015374404578,0.08,0.64,0.6821989740293682,8,0
1538438400000,0.479354846537888,0.04,0.6,0.5619382420983181,8,0
1538524800000,0.4788918086661744,0.0,0.56,0.3586217057349998,8,-1
1538611200000,0.4791726460573234,0.4,0.52,0.5221605084700899,8,0
1538697600000,0.4797166979171524,0.36,0.48,0.6038740826167653,8,1
1538784000000,0.479832663564597,0.32,0.44,0.549099280163926,8,-1
1538870400000,0.4800825410054156,0.28,0.4,0.5921002195195051,8,0
1538956800000,0.4807118693117352,0.24,0.36,0.7104091403286864,8,1
1539043200000,0.4810717988773427,0.2,0.32,0.6360843117618907,8,0
1539129600000,0.4811470629209336,0.16,0.28,0.521619296551723,8,0
1539216000000,0.4783369787069464,0.12,0.24,0.0759571946821193,8,-1
1539302400000,0.4764950753728155,0.08,0.2,0.180277550522896,8,0
1539388800000,0.4753541573905476,0.04,0.16,0.2488990139647178,8,0
1539475200000,0.4745603169956459,0.0,0.12,0.2614953364349947,8,0
1539561600000,0.4771166845144311,0.84,1.0,0.3699451465014161,3,0
1539648000000,0.4792022084655444,0.8,0.96,0.3745505024182836,8,1
1539734400000,0.4807052955791258,0.76,0.92,0.3620473352466412,8,0
1539820800000,0.4809535657713855,0.72,0.88,0.2791033105873178,8,0
1539907200000,0.4804562201878167,0.68,0.84,0.2178255467776581,8,-1
1539993600000,0.4805092148775733,0.64,0.8,0.2583145843215182,8,0
1540080000000,0.4805565640229588,0.6,0.76,0.2594778278396635,8,1
1540166400000,0.4805188145489186,0.56,0.72,0.2534167168766966,8,0
1540252800000,0.4802731133479783,0.52,0.68,0.2345803349951529,8,-1
1540339200000,0.4801667024373234,0.48,0.64,0.2427366448095158,8,1
1540425600000,0.47979787463278,0.44,0.6,0.2151573531138229,8,-1
1540512000000,0.4795894714960675,0.4,0.56,0.1798905627862337,8,1
1540598400000,0.4791803637741758,0.36,0.52,0.1469926035647752,8,0
1540684800000,0.4787496653121307,0.32,0.48,0.1355991218096394,8,0
1540771200000,0.4773278225604628,0.28,0.44,0.0481010671945399,8,0
1540857600000,0.4761401756413145,0.24,0.4,0.0295995738600268,8,-1
1540944000000,0.4755622270718457,0.2,0.36,0.2286173059310929,8,0
1541030400000,0.4754459869061324,0.16,0.32,0.3926952166866836,8,0
1541116800000,0.4755864891296775,0.12,0.28,0.4501367606906239,8,1
1541203200000,0.4753917742254141,0.08,0.24,0.3378167440790818,8,-1
1541289600000,0.4760356824957513,0.04,0.2,0.6108455043435488,8,1
1541376000000,0.4764568539426541,0.0,0.16,0.5812415019967362,8,-1
1541462400000,0.4772041312418824,0.0,0.12,0.7118704547970777,8,0
1541548800000,0.4782680358848073,0.72,0.08,0.901423071236527,8,1
1541635200000,0.4783758837530492,0.68,0.04,0.6340748726579172,8,0
1541721600000,0.4780260040400737,0.64,0.0,0.4718279685316759,8,-1
1541808000000,0.4778716538254461,0.6,0.0,0.5072322219634012,8,0
1541894400000,0.4779001744950132,0.56,0.0,0.5526667769033482,8,0
1541980800000,0.4779697774069834,0.52,0.0,0.5615042857997798,8,0
1542067200000,0.4780808099148989,0.48,0.08,0.5739472814545745,8,1
1542153600000,0.4741495377008414,1.0,0.04,0.2755410929553881,8,0
1542240000000,0.469859574472965,1.0,0.0,0.2873068373844069,8,0
1542326400000,0.465877372510295,0.96,0.0,0.2066043170519992,8,0
1542412800000,0.4627084441758279,0.92,0.04,0.1837085168550872,8,-1
1542499200000,0.4606758164886713,0.88,0.0,0.2116223477642342,8,1
1542585600000,0.4536280706662898,1.0,0.52,0.0288732776188224,7,0
1542672000000,0.445755754618898,1.0,0.48,0.0995705759974703,7,-1
1542758400000,0.4407482135781853,0.96,0.44,0.1457409721020217,7,1
1542844800000,0.435074627232713,0.92,0.4,0.0177036585217548,7,-1
1542931200000,0.4315220991408696,1.0,0.36,0.0846826599012454,7,1
1543017600000,0.425606353493885,1.0,0.32,0.0379453181562275,7,-1
1543104000000,0.4227471750586132,1.0,0.28,0.1502388642191385,7,1
1543190400000,0.4194711815961764,0.96,0.24,0.0713954661402198,7,-1
1543276800000,0.4176912062554385,0.92,0.2,0.076403704066746,7,0
1543363200000,0.4199455658841701,0.88,0.16,0.2661052442552842,7,0
1543449600000,0.4226287547873055,0.84,0.12,0.3004542793010211,7,1
1543536000000,0.4234629558855837,0.8,0.08,0.1844956139928802,7,-1
1543622400000,0.4258816111616759,0.76,0.04,0.2560383002836694,7,1
1543708800000,0.4281731293973717,0.72,0.0,0.2511000125554861,7,0
1543795200000,0.4284676537630849,0.68,0.0,0.1638372525983309,7,-1
1543881600000,0.4297947177217138,0.64,0.0,0.2619198402494889,7,1
1543968000000,0.4300334914190228,0.6,0.12,0.1074790753707502,7,0
1544054400000,0.4288185923485077,1.0,0.08,0.0060519232739331,7,0
1544140800000,0.4276549280692972,1.0,0.04,0.1353680924644881,7,-1
1544227200000,0.4273941668414396,1.0,0.0,0.1518275932580262,7,0
1544313600000,0.4288025431102169,0.96,0.0,0.2616427581772157,7,1
1544400000000,0.4296393259017387,0.92,0.0,0.169757099877903,7,0
1544486400000,0.4304714881484573,0.88,0.0,0.1268814824529678,8,-1
1544572800000,0.4321741544781697,0.84,0.04,0.1796571281345272,8,1
1544659200000,0.4329733153515896,0.8,0.0,0.0692680874063579,8,0
1544745600000,0.4335463454671708,1.0,0.0,0.0391668509076727,8,0
1544832000000,0.4344294713292617,1.0,0.0,0.0456108232906415,8,-1
1544918400000,0.4357673306804486,0.96,0.0,0.0685426364642762,8,0
1545004800000,0.4394342201329942,0.92,0.0,0.37867918486188,8,0
1545091200000,0.4438539898203087,0.88,0.04,0.609984019566984,8,0
1545177600000,0.4477971442992947,0.84,0.0,0.6686089944172997,8,0
1545264000000,0.4541754474511158,0.8,0.16,0.927610692530234,8,1
1545350400000,0.4578738675458154,0.76,0.12,0.6935358587709701,8,-1
1545436800000,0.4618542877583115,0.72,0.08,0.8059883894369361,8,1
1545523200000,0.4650334897907477,0.68,0.04,0.7864048194706184,8,-1
1545609600000,0.4682844373286117,0.64,0.0,0.8178912448006905,8,1
1545696000000,0.4689850686031234,0.6,0.0,0.5653263277658838,8,-1
1545782400000,0.4698993381562095,0.56,0.04,0.5960999113951342,8,1
1545868800000,0.4691461573077107,0.52,0.0,0.3939959660766481,8,-1
1545955200000,0.4707260174044825,0.48,0.84,0.6553547115476068,8,1
1546041600000,0.470982079347607,0.44,0.8,0.502486155664739,8,-1
1546128000000,0.4720884965287993,0.4,0.76,0.5961710448462362,8,1
1546214400000,0.4722971311991135,0.36,0.72,0.3586679433191412,8,-1
1546300800000,0.4732582138839087,0.32,0.68,0.3942251731509601,8,0
1546387200000,0.4745502172935464,0.28,0.64,0.4871780498540588,8,1
1546473600000,0.4749307562649114,0.24,0.6,0.3482784239372505,8,-1
1546560000000,0.4754757766757032,0.2,0.56,0.3864614437877745,8,1
1546646400000,0.4757942358737738,0.16,0.52,0.3546044256405872,8,-1
1546732800000,0.4777251103530212,0.12,0.48,0.6824668679876935,8,1
1546819200000,0.4791708764091171,0.08,0.44,0.8944604840314155,8,0
1546905600000,0.4801584470072643,0.04,0.4,0.7857438268760897,8,-1
1546992000000,0.4810160349213677,0.0,0.36,0.8073574528480034,8,1
1547078400000,0.4788018886202103,0.0,0.32,0.0843947853267226,8,-1
1547164800000,0.4771959721212914,0.0,0.28,0.22364579778454,8,1
1547251200000,0.475831277278668,0.0,0.24,0.1934845956271191,8,0
1547337600000,0.4740060433046639,1.0,0.2,0.0541938587921838,8,-1
1547424000000,0.4737694825395381,0.96,0.16,0.29251517872068,8,1
1547510400000,0.4731028085989061,0.92,0.12,0.1759248384582329,8,-1
1547596800000,0.4729504392980029,0.88,0.08,0.2378360173624875,8,0
1547683200000,0.4730940173511079,0.84,0.04,0.2767420366996889,8,1
1547769600000,0.4731229104719458,0.8,0.0,0.2426733271118396,8,-1
1547856000000,0.4737540950726805,0.76,0.56,0.3551128405266576,8,1
1547942400000,0.4733676045972041,0.72,0.52,0.1539254561657985,8,0
1548028800000,0.4730456939922093,0.68,0.48,0.1341611344836253,8,-1
1548115200000,0.4732037044897912,1.0,0.44,0.2362266544817567,8,1
1548201600000,0.4732670278627736,0.96,0.4,0.2084394915337866,8,-1
1548288000000,0.4735188667169395,0.92,0.36,0.4717302813399021,8,1
1548374400000,0.4737560911981819,0.88,0.32,0.4564939267393919,8,0
1548460800000,0.474011533533109,0.84,0.28,0.4563531751957383,8,0
1548547200000,0.4741699056426861,0.8,0.24,0.4056474315945022,8,0
1548633600000,0.4734786413095841,1.0,0.2,0.1566361387942225,8,0
1548720000000,0.4728357164786748,1.0,0.16,0.1632152658962884,8,-1
1548806400000,0.4727680802973438,0.96,0.12,0.2910239942792013,8,1
1548892800000,0.4726145312036974,0.92,0.08,0.2257368882236106,8,-1
1548979200000,0.4727881776355602,0.88,0.04,0.3015707900664218,8,0
1549065600000,0.4733273438807165,0.84,0.0,0.4494207440954635,8,1
1549152000000,0.4734724533509717,0.8,0.0,0.344305136062122,8,-1
1549238400000,0.4736978187657608,0.76,0.0,0.3606851913827268,8,0
1549324800000,0.4740080936525644,0.72,0.32,0.3875151450096301,8,1
1549411200000,0.4738185195553812,0.68,0.28,0.1752475788001351,8,0
1549497600000,0.4736865720476579,0.64,0.24,0.1529053115624406,8,-1
1549584000000,0.4756205958063367,0.6,1.0,0.8059419143379974,8,0
1549670400000,0.4772308241129433,0.56,0.96,0.8219998014262571,8,0
1549756800000,0.4786349662118614,0.52,0.92,0.8609153323502486,8,1
1549843200000,0.4793795450762789,0.48,0.88,0.7327399176604091,8,-1
1549929600000,0.4799717979277504,0.44,0.84,0.7166385178401201,8,1
1550016000000,0.4802684046808674,0.4,0.8,0.6552353347950849,8,0
1550102400000,0.4803542970612741,0.36,0.76,0.6027949010431142,8,-1
1550188800000,0.4805061528609203,0.32,0.72,0.6359459395774008,8,0
1550275200000,0.4807383682301801,0.28,0.68,0.680314332040586,8,0
1550361600000,0.4812816423689151,0.24,0.64,0.8171771838231966,8,0
1550448000000,0.483434627269277,0.2,1.0,0.9528891527860218,8,0
1550534400000,0.4851503720783304,0.16,1.0,0.8608461711966786,8,0
1550620800000,0.4869021110650088,0.12,0.96,0.960874412988976,8,1
1550707200000,0.4879499197559903,0.08,1.0,0.8774162238418185,8,-1
1550793600000,0.488865288591838,0.04,0.96,0.8789679135990734,8,0
1550880000000,0.4906554841013235,0.0,1.0,0.9261105545350716,8,1
1550966400000,0.4891117375811562,0.36,1.0,0.2769860229888515,8,-1
1551052800000,0.4884337005692114,0.32,0.96,0.4113671900768057,8,1
1551139200000,0.4876640632199032,0.28,0.92,0.3815949756046167,8,-1
1551225600000,0.4870391645587822,0.24,0.88,0.3956766436588784,8,1
1551312000000,0.4864350316724754,0.2,0.84,0.383465240159771,8,-1
1551398400000,0.4859573543108897,0.16,0.8,0.3738656584503717,8,1
1551484800000,0.4854907790039339,0.12,0.76,0.3618209404369122,8,0
1551571200000,0.4849694771894524,0.08,0.72,0.2797622351166695,8,0
1551657600000,0.483805541771666,0.04,0.68,0.0823884974312109,8,-1
1551744000000,0.4839237288171357,0.0,0.64,0.3534089199385306,8,0
1551830400000,0.4840013525582771,0.2,0.6,0.3612295612114725,8,0
1551916800000,0.4841043381606279,0.16,0.56,0.3836829838442486,8,1
1552003200000,0.484070955349032,0.12,0.52,0.3670332001123167,8,-1
1552089600000,0.4845868374220599,0.08,0.48,0.5157395542437996,8,1
1552176000000,0.4847396261508709,0.04,0.44,0.8178132178588049,8,0
1552262400000,0.4844629050346317,0.0,0.4,0.6671358583756993,8,-1
1552348800000,0.4842778790539385,0.0,0.36,0.7041969563065138,8,1
1552435200000,0.4839566533708525,0.0,0.32,0.6484386677829047,8,-1
1552521600000,0.4837425283895104,0.0,0.28,0.6854997657137193,8,0
1552608000000,0.483882779477703,0.0,0.24,0.840943075740087,8,0
1552694400000,0.4845675551693065,0.52,0.2,0.8684139633291367,8,1
1552780800000,0.4848633008360707,0.48,0.16,0.8038924303879856,8,-1
1552867200000,0.4850886472074992,0.44,0.12,0.8045130980231907,8,0
1552953600000,0.4854151074547122,0.4,0.08,0.8390435142247838,8,0
1553040000000,0.4858154830224673,0.36,0.04,0.946456754217193,8,1
1553126400000,0.4855907682537242,0.32,0.0,0.670498192901726,8,-1
1553212800000,0.485397188865131,0.28,0.96,0.681565961239775,8,0
1553299200000,0.4853267194872522,0.24,0.92,0.7555145084024606,8,1
1553385600000,0.4851051762100724,0.2,0.88,0.7019134388395702,8,0
1553472000000,0.4844491378159524,0.16,0.84,0.4846411351739479,8,-1
1553558400000,0.4839769677596063,0.12,0.8,0.532816210710226,8,0
1553644800000,0.4842357860152216,0.08,0.76,0.8796922574114964,8,1
1553731200000,0.4843117531627778,0.04,0.72,0.7895910143490282,8,-1
1553817600000,0.484890115159583,0.0,1.0,0.9166460407803289,8,0
1553904000000,0.4853143190384088,0.0,1.0,0.8734126292716402,8,1
1553990400000,0.4855620511677536,0.08,0.96,0.8617575065676889,8,-1
1554076800000,0.4859979199338503,0.04,1.0,0.9499767086837908,8,0
1554163200000,0.4916478725186695,0.0,1.0,0.9607693317125946,8,0
1554249600000,0.4965087336755421,0.2,1.0,0.7546002439673819,8,1
1554336000000,0.4998715930292559,0.16,0.96,0.7284893820544951,8,-1
1554422400000,0.5030806217932245,0.12,0.92,0.8054204453361937,8,0
1554508800000,0.5056243515247746,0.08,0.88,0.8336046169815922,8,0
1554595200000,0.5082776477121261,0.04,0.84,0.9250765125271851,8,0
1554681600000,0.5105356909197141,0.0,1.0,0.9524588119025502,8,1
1554768000000,0.5112998310783383,0.0,0.96,0.8872689526782613,8,-1
1554854400000,0.512734667200799,0.2,1.0,0.9205091132439908,8,1
1554940800000,0.5112896025976301,0.16,0.96,0.7104655375900146,8,-1
1555027200000,0.5100307835059055,0.12,0.92,0.726976916884408,8,1
1555113600000,0.5086799743068906,0.08,0.88,0.7218787107930772,8,-1
1555200000000,0.5079430778576178,0.04,0.84,0.785621272676445,8,1
1555286400000,0.5062435359038205,0.0,0.8,0.6899957496943979,8,-1
1555372800000,0.5057342246264088,0.12,0.76,0.6282307752401478,8,0
1555459200000,0.5052602342981107,0.08,0.72,0.6599223128130929,8,0
1555545600000,0.5050194320065458,0.04,0.68,0.708233952101726,8,0
1555632000000,0.5045461873634103,0.0,0.64,0.7086633750769351,8,0
1555718400000,0.5041437989741961,0.0,0.6,0.767798497287852,8,1
1555804800000,0.503283569985065,0.0,0.56,0.7041186485893186,8,-1
1555891200000,0.5031051113473309,0.0,0.52,0.884834150655967,8,0
1555977600000,0.5037282210660573,0.0,1.0,0.8559834572706007,8,1
1556064000000,0.5033538264378152,0.0,0.96,0.749625828737392,8,0
1556150400000,0.5013209095998205,0.04,0.92,0.4846485164295268,8,-1
1556236800000,0.500194733820973,0.0,0.88,0.5595517468533362,8,1
1556323200000,0.4989420745416085,0.0,0.84,0.5311328652299855,8,-1
1556409600000,0.4978327773467818,0.0,0.8,0.5493944279461316,8,1
1556496000000,0.4962356519591779,0.0,0.76,0.3917456640227478,8,-1
1556582400000,0.4954218573678083,0.28,0.72,0.438366876712334,8,0
1556668800000,0.495078029658146,0.24,0.68,0.5640717729853667,8,0
1556755200000,0.4954630910138465,0.2,0.64,0.7850375683734679,8,0
1556841600000,0.4976987407519575,0.16,1.0,0.904455506417464,8,0
1556928000000,0.4996756488576709,0.12,1.0,0.9121781406717704,8,1
1557014400000,0.5005928256366616,0.08,0.96,0.8444938254186604,8,0
1557100800000,0.5008654659656493,0.04,0.92,0.8095011727436827,8,-1
1557187200000,0.5015836526543385,0.0,1.0,0.8036880715746958,8,0
1557273600000,0.5029626695253662,0.08,0.96,0.9563491749667572,8,0
1557360000000,0.5054544686741236,0.04,1.0,0.9863767673935692,8,0
1557446400000,0.5083540175277664,0.0,1.0,0.9265411994569008,8,0
1557532800000,0.5156051832618882,0.0,1.0,0.8767969461711959,8,1
1557619200000,0.5200574600213838,0.32,1.0,0.7634336051956918,8,-1
1557705600000,0.5293011164149881,0.28,1.0,0.8941621187049461,8,0
1557792000000,0.537163741258233,0.24,1.0,0.8632191737820193,8,0
1557878400000,0.5443487036551714,0.2,0.96,0.935200321578182,8,1
1557964800000,0.5469548825019139,0.16,0.92,0.8274007065394191,8,0
1558051200000,0.544374101679885,0.12,0.88,0.6358899761078682,8,0
1558137600000,0.5408791933275027,0.08,0.84,0.5959507132191525,8,-1
1558224000000,0.544169457101756,0.04,0.8,0.9214292481698378,8,1
1558310400000,0.5444276541895933,0.0,0.76,0.836922913339444,8,0
1558396800000,0.5436433333374582,0.0,0.72,0.8225027183271336,8,0
1558483200000,0.540216338124816,0.08,0.68,0.6902329848863866,8,-1
1558569600000,0.5385271794032855,0.04,0.64,0.765593869777086,8,0
1558656000000,0.5373909033077499,0.0,0.6,0.7989506576380812,8,0
1558742400000,0.5363021797829038,0.0,0.56,0.7894116574573731,8,0
1558828800000,0.5392508983938994,0.0,1.0,0.9335088386279649,8,0
1558915200000,0.5419553196550113,0.0,1.0,0.9244497745391989,8,1
1559001600000,0.5430598923951631,0.0,0.96,0.903993104522217,8,0
1559088000000,0.5426774952350211,0.0,0.92,0.868812459625756,8,0
1559174400000,0.5388240927812479,0.04,1.0,0.6272878921493281,3,-1
1559260800000,0.5372874243335656,0.0,0.96,0.7291904412014525,8,1
1559347200000,0.5353468874861608,0.0,0.92,0.7103717224938788,8,-1
1559433600000,0.5345671666234452,0.0,0.88,0.7842696153550363,8,1
1559520000000,0.5287290393062531,0.0,0.84,0.4047747372996785,8,0
1559606400000,0.5203628773405102,0.0,0.8,0.1380846744286991,8,-1
1559692800000,0.5140220634873767,0.0,0.76,0.193731401089924,8,0
1559779200000,0.5087421691006287,0.0,0.72,0.2081440317468933,8,0
1559865600000,0.5057392755050308,0.0,0.68,0.3274838057681375,8,1
1559952000000,0.5024361836271737,0.12,0.64,0.2739739272138048,8,0
1560038400000,0.4975880154381678,0.08,0.6,0.1105135928749505,8,-1
1560124800000,0.4962637631064394,0.04,0.56,0.3288506442262048,8,1
1560211200000,0.4943012785340446,0.0,0.52,0.2686050842613965,8,-1
1560297600000,0.494431126450248,0.0,0.48,0.4180584028700584,8,0
1560384000000,0.4950530395490717,0.0,0.44,0.5642656384451774,8,0
1560470400000,0.4986231675979065,0.68,0.4,0.8802191067568456,8,0
1560556800000,0.5024042862707261,0.64,0.36,0.9611222578248464,8,0
1560643200000,0.5062014525931583,0.6,1.0,0.7991539661610366,8,0
1560729600000,0.5115978016296114,0.56,1.0,0.9356268501419108,8,1
1560816000000,0.5137106422825692,0.52,0.96,0.8189949557150767,8,-1
1560902400000,0.5162930717902785,0.48,0.92,0.9062844515052908,8,0
1560988800000,0.5198756703451269,0.44,1.0,0.9657850917223092,8,0
1561075200000,0.5270768111406765,0.4,1.0,0.9951963166263272,8,0
1561161600000,0.5364793334374833,0.36,1.0,0.8826497406976725,3,0
1561248000000,0.5445334250449171,0.32,1.0,0.8751100438692487,3,0
1561334400000,0.5512427025157141,0.28,0.96,0.9097642632769204,3,0
1561420800000,0.5614530966459989,0.24,1.0,0.993685883062482,3,0
1561507200000,0.5781284705319835,0.2,1.0,0.8533742616535255,3,1
1561593600000,0.5767644059370929,0.16,0.96,0.5461851408051874,3,-1
1561680000000,0.5826704783253289,0.12,0.92,0.7094065072647275,3,1
1561766400000,0.5823724265870687,0.08,0.88,0.6028317124149916,3,0
1561852800000,0.573055282124826,0.04,0.84,0.378088948758089,3,0
1561939200000,0.5629645350179313,0.0,0.8,0.3322831354436665,3,-1
1562025600000,0.5557563132714898,0.08,0.76,0.3745927368845927,3,0
1562112000000,0.5575230763918405,0.04,0.72,0.5760782911176512,3,1
1562198400000,0.5520287507488464,0.0,0.68,0.3643354675755098,3,0
1562284800000,0.5455819143054308,0.0,0.64,0.291619805583897,3,-1
1562371200000,0.5419386046451632,0.0,0.6,0.3591961907582568,3,0
1562457600000,0.5395070118673233,0.0,0.56,0.3946089975886753,3,0
1562544000000,0.543203285800603,0.0,0.52,0.5914450836879551,3,0
1562630400000,0.547677710932855,0.0,0.48,0.6635264035542646,3,1
1562716800000,0.5471280838525244,0.0,0.44,0.6345065187887338,3,0
1562803200000,0.5401550789658759,0.0,0.4,0.4715727131581443,3,-1
1562889600000,0.5371315306175652,0.0,0.36,0.5931287875514343,3,1
1562976000000,0.5310809936158526,0.0,0.32,0.4753485118631422,3,0
1563062400000,0.5168412446507727,0.0,0.28,0.1286967454411515,3,-1
1563148800000,0.5102780854918432,0.0,0.24,0.3236593927930611,3,1
1563235200000,0.4942322014239165,1.0,0.2,0.0211748187653263,3,-1
1563321600000,0.4832200998110515,1.0,0.16,0.1467481613384948,3,0
1563408000000,0.4817926041013115,0.96,0.12,0.3822426203159334,3,1
1563494400000,0.4797253496333268,0.92,0.08,0.3520779022322863,9,-1
1563580800000,0.4798879092152889,0.88,0.04,0.4100014277849493,9,1
1563667200000,0.4788775285635388,0.84,0.0,0.3729847744712656,9,0
1563753600000,0.4762174918369817,0.8,0.0,0.3118206346213435,9,0
1563840000000,0.4705880016035559,0.76,0.48,0.1951094197034145,9,0
1563926400000,0.4655165457231697,0.72,0.44,0.2287355558419872,9,-1
1564012800000,0.4625867245018832,0.68,0.4,0.2887042986580828,9,1
1564099200000,0.4600668701487024,0.64,0.36,0.2772804701102651,9,0
1564185600000,0.455696514608322,0.6,0.32,0.172222585498611,9,-1
1564272000000,0.4530387633078462,0.56,0.28,0.2343506140744875,9,1
1564358400000,0.4510066579836418,0.52,0.24,0.2210752722690805,9,-1
1564444800000,0.4502460106775827,0.48,0.2,0.2543234106238174,9,0
1564531200000,0.4538084324974919,0.44,0.16,0.479977757458235,9,0
1564617600000,0.4591186339795122,0.4,0.12,0.6351550591384707,9,0
1564704000000,0.4646382473942923,0.36,0.08,0.7135500037759492,9,0
1564790400000,0.4713482576360365,0.32,0.04,0.9501851220137024,9,0
1564876800000,0.477550628488613,0.28,0.0,0.941608543344947,9,0
1564963200000,0.4892246094497981,0.24,0.0,0.9615396445143746,9,1
1565049600000,0.4956452901515574,0.2,1.0,0.7317882484629427,9,-1
1565136000000,0.504218793998312,0.16,0.96,0.8881545357029025,9,0
1565222400000,0.5108453397538371,0.12,0.92,0.8959959877366248,9,1
1565308800000,0.5147804627984917,0.08,0.88,0.8580311888441724,9,0
1565395200000,0.5131596972763327,0.04,0.84,0.6771516477526324,9,-1
1565481600000,0.5133266678751705,0.0,0.8,0.7340427518443056,9,1
1565568000000,0.5119152073864609,0.4,0.76,0.6806817234313114,9,0
1565654400000,0.5066460801570808,0.36,0.72,0.4810694121005592,9,0
1565740800000,0.4958568281101749,0.32,0.68,0.0735161110453486,9,-1
1565827200000,0.4890595779192447,0.28,0.64,0.1562936071211567,9,0
1565913600000,0.4839133785332307,0.24,0.6,0.2236073386103987,9,1
1566000000000,0.4789639026927523,0.2,0.56,0.1786928758215512,9,0
1566000000000,0.4750966444803838,0.16,0.52,0.1786928758215512,9,0
1566086400000,0.4728062012951462,0.12,0.48,0.2139805891414594,9,0
1566172800000,0.4756859556823762,0.08,0.44,0.4865869457648153,9,1
1566259200000,0.476820247426093,0.04,0.4,0.4364330639230372,9,0
1566345600000,0.473081081238045,0.0,0.36,0.1690853730984505,9,0
1566432000000,0.4699069838984863,0.0,0.32,0.1545785310187065,9,-1
1566518400000,0.4697196823293247,0.0,0.28,0.3443752080795986,9,1
1566604800000,0.4677631437979357,0.0,0.24,0.208484159005915,9,-1
1566691200000,0.466431355032059,0.6,0.2,0.2284418005516768,9,0
1566777600000,0.467273490800727,0.56,0.16,0.5178161551555437,9,1
1566864000000,0.4666644794213636,0.52,0.12,0.3612832569681722,9,0
1566950400000,0.4628364283964204,1.0,0.08,0.0867546897863226,9,0
1567036800000,0.4583521858013181,1.0,0.04,0.1073485287982536,9,-1
1567123200000,0.4557340071334517,0.96,0.0,0.1603505895870463,9,0
1567209600000,0.453980101006271,0.92,0.0,0.1621542601806709,9,0
1567296000000,0.4539388262535385,0.88,0.0,0.2468036606344092,9,0
1567382400000,0.4588429988658511,0.84,0.0,0.6254021208704506,9,0
1567468800000,0.4650023281120697,0.8,0.0,0.8732090252212673,9,1
1567555200000,0.4696334979650456,0.76,0.0,0.8435059342825231,9,0
1567641600000,0.47335968229092,0.72,0.0,0.7878193267981985,9,0
1567728000000,0.4743481005705849,0.68,0.0,0.6167472294901226,9,-1
1567814400000,0.4763714551849841,0.64,0.28,0.7161762939001571,9,1
1567900800000,0.4774331167020218,0.6,0.24,0.6689134805916654,9,0
1567987200000,0.4777038625344186,0.56,0.2,0.6195247897367671,9,0
1568073600000,0.4763942283381095,0.52,0.16,0.4898399323894877,9,-1
1568160000000,0.4758620852719781,0.48,0.12,0.5279159177295827,9,0
1568246400000,0.477427892152629,0.44,0.08,0.684246023214552,9,1
1568332800000,0.4781322419978597,0.4,0.04,0.6199621984748651,9,0
1568419200000,0.4786509748185696,0.36,0.0,0.5875850839113783,9,0
1568505600000,0.4788224065444742,0.32,0.64,0.4931617039066768,9,0
1568592000000,0.4785862982914268,0.28,0.6,0.3606738963782361,9,0
1568678400000,0.4779370728649755,0.24,0.56,0.298575619630233,9,0
1568764800000,0.4772180229611455,0.2,0.52,0.2684214241326597,9,-1
1568851200000,0.4773438411935194,0.16,0.48,0.4710479463645041,9,1
