Open time,High,Taker buy base asset volume,rsi,aroon_down,stoch,class
1513382400000,19539.0,2308.847163,81.8186830894323,0.0,95.17269609470074,1
1513468800000,19798.68,4197.960835,79.75536231649002,8.0,89.56659567751659,0
1513555200000,19300.0,4690.302146,79.72172242586717,4.0,88.71476469883847,0
1513641600000,18950.0,5740.506184,67.10100961699297,0.0,69.21862512449128,0
1513728000000,17720.35,5732.664035,61.67089611661509,0.0,55.45898894852152,0
1513814400000,17309.5,11672.760789,55.67469262827107,12.0,42.05052565848616,0
1513900800000,15699.34,17556.682449,45.35120349975461,8.0,26.76731902490247,0
1513987200000,14950.0,6547.667326,45.24021998477876,4.0,26.4662219043912,-1
1514073600000,13819.99,15365.113545,46.30383085226646,0.0,28.729259262611905,0
1514160000000,14300.0,8834.650938,47.40044113737483,0.0,30.98482859755049,0
1514246400000,16050.0,8436.171298,56.868748595171056,0.0,53.49831630020548,1
1514332800000,16498.05,7843.419761,55.62750541094501,4.0,50.90691222130695,0
1514419200000,15539.99,11431.787691,49.17761922494655,0.0,36.44746132469155,-1
1514505600000,14981.0,10502.69575,50.136452885772,0.0,38.67417693331281,1
1514592000000,14398.85,9530.51786,41.77407262783859,68.0,16.73527441591006,-1
1514678400000,14050.11,6085.523277,47.93090883610088,64.0,33.04185154095216,1
1514764800000,13818.55,3961.938946,46.53442853091374,60.0,30.27913380898736,-1
1514851200000,15473.49,11346.326739,52.29742046642404,56.00000000000001,54.94773905774966,0
1514937600000,15307.56,8994.953566,53.319969535570806,52.0,62.35346932346224,0
1515024000000,15280.0,12680.812951,53.92932600991123,48.0,74.0202815578693,0
1515110400000,17176.24,13346.622293,61.31220455067805,44.0,96.10114445905522,0
1515196800000,17143.13,11007.164056,61.692689062570544,40.0,98.07721486062742,1
1515283200000,17099.96,6779.320508,56.6484793287286,36.0,81.08800937665859,0
1515369600000,16322.3,13756.844389,50.6048376315345,32.0,58.098056849678606,0
1515456000000,15500.0,6841.233287,48.36626470551616,28.000000000000004,48.83676357846316,-1
1515542400000,14955.66,8529.554675,50.7344810143168,24.0,58.18190865129444,1
1515628800000,14968.68,16422.01998,43.64241192251847,20.0,31.833511072947108,-1
1515715200000,14109.78,8117.312075,46.0810972680155,16.0,40.51095522346717,0
1515801600000,14580.0,5574.178408,48.33848794629889,12.0,48.64756312064594,1
1515888000000,14339.5,8288.382911,45.154605341142336,8.0,35.92284946608865,-1
1515974400000,14249.99,7431.063272,45.4961870370006,4.0,37.047110230876825,1
1516060800000,13542.93,30353.401717,35.74893240446585,100.0,22.908058231915525,-1
1516147200000,11680.99,35412.798137,36.243683604264056,96.0,23.998678334013007,1
1516233600000,11878.82,23814.382845,36.1531245775355,92.0,23.66924448855456,-1
1516320000000,11795.0,16871.416355,39.27844151907832,88.0,30.093005415552035,0
1516406400000,13099.0,14389.196005,46.55495715983369,84.0,46.68268658493038,1
1516492800000,12799.8,20574.760061,41.43031115245925,80.0,34.23764631619393,0
1516579200000,11926.35,21300.575828,38.65228030235689,76.0,26.682907965970603,-1
1516665600000,11399.0,18747.793828,38.87659535312394,72.0,29.73163365735935,0
1516752000000,11570.48,13087.393088,42.08667033126004,68.0,39.01440589988,1
1516838400000,11794.05,10201.386919,41.344924136690885,64.0,38.59819657348964,0
1516924800000,11643.0,15330.789553,40.961054512161326,60.0,37.04238052299369,-1
1517011200000,11650.0,9208.937963,43.58934653886016,56.00000000000001,46.30031105665002,0
1517097600000,12244.0,7342.786997,46.09001789498766,52.0,54.55331649725121,1
1517184000000,11975.02,6016.496871,42.78697579392914,48.0,49.1578174461449,0
1517270400000,11308.42,11388.096419,38.05437515814995,44.0,29.5383471310446,-1
1517356800000,10425.85,8782.584442,38.39892927828842,40.0,17.21388643718742,1
1517443200000,10335.0,15430.003849,33.87662887791791,100.0,10.890729322149689,0
1517529600000,9250.0,23113.503584,32.51011809167326,100.0,16.958408168238044,-1
1517616000000,9473.01,14182.838146,35.13116886701215,96.0,24.84331221893279,1
1517702400000,9368.0,13805.29579,31.09320536494134,100.0,5.906583217431627,0
1517788800000,8382.8,29857.35839,26.99565188601529,100.0,5.605801744082573,-1
1517875200000,7878.0,49565.020794,32.477853225961454,100.0,26.45952347777623,1
1517961600000,8476.0,30084.836266,32.28304133979967,96.0,25.608465100040195,-1
1518048000000,7844.0,844.258813,33.772566594144536,92.0,28.57163448371955,0
1518134400000,8738.0,10404.040792,40.6146731865112,88.0,42.98389331180864,1
1518220800000,9065.78,24506.723294,39.875466935502175,84.0,40.58254417447817,0
1518307200000,8549.0,23180.34192,37.56688505877985,80.0,34.541699511799976,-1
1518393600000,8989.0,20916.949742,43.81926578357471,76.0,54.68661991067005,1
1518480000000,8950.0,16558.45568,41.86549546636997,72.0,57.38775012201072,-1
1518566400000,9489.6,20508.463444,48.11047324701998,68.0,79.58449731141248,0
1518652800000,10219.5,25805.098892,51.50176272161363,64.0,94.80008247442228,0
1518739200000,10323.37,18313.004466,52.4740186201272,60.0,96.22076348025608,0
1518825600000,11075.07,21147.624789,57.51924490241863,56.00000000000001,99.30010679676693,1
1518912000000,11274.0,29593.863774,52.99945247350776,52.0,83.11392323459089,-1
1518998400000,11250.0,20619.877129,57.24329339680084,48.0,97.7057218538526,0
1519084800000,11786.01,24211.49181,57.500998022811686,44.0,87.38093183779118,1
1519171200000,11304.03,32338.074002,52.11955138865946,40.0,68.00105365075748,0
1519257600000,10933.44,33029.297624,48.13748976084006,36.0,51.34918758067538,-1
1519344000000,10435.0,28031.011368,50.22898001441058,32.0,59.23197059721937,1
1519430400000,10496.97,18646.870961,47.41960910153346,28.000000000000004,48.47862287780702,0
1519516800000,9847.0,13956.661533,46.74551105243909,24.0,41.17320875111505,-1
1519603200000,10444.32,17045.768706,51.915537469925255,20.0,57.437969612897774,0
1519689600000,10870.0,15187.083738,53.537225416623976,16.0,62.58941718592936,1
1519776000000,11098.0,14412.84633,51.681297123153854,12.0,41.89056271677799,-1
1519862400000,11060.41,12785.4045,55.72826211660426,8.0,65.51423417396394,0
1519948800000,11200.0,11893.333632,56.51504414762573,4.0,70.25298561251348,0
1520035200000,11544.0,10842.682784,59.30012501583533,0.0,87.19621218456439,0
1520121600000,11565.0,8197.401595,59.63073690934277,0.0,89.20799136671165,1
1520208000000,11710.0,7668.823714,59.00745651060687,0.0,86.77888348644676,0
1520294400000,11455.0,13482.297196,51.93884331985092,8.0,59.20170827858081,0
1520380800000,10899.0,24022.451231,45.51770323116606,4.0,26.084099868593977,0
1520467200000,10099.0,20257.455838,41.17816418979813,0.0,7.986415094339601,0
1520553600000,9410.0,31166.414848,40.88462473780655,0.0,26.560189293108547,0
1520640000000,9490.0,17639.827276,37.90689493676351,96.0,13.049985211475876,-1
1520726400000,9740.0,21150.206944,45.10267334073001,92.0,35.62762496302868,1
1520812800000,9888.88,19369.697756,42.31967974088822,88.0,23.730848861283647,-1
1520899200000,9474.0,19856.457047,42.49694462384944,84.0,24.282756580893228,1
1520985600000,9333.78,22883.329725,36.20403936617596,100.0,7.079785391052367,-1
1521072000000,8430.0,26414.160251,36.93247946780097,100.0,14.556157635467969,0
1521158400000,8611.64,20049.433993,37.139606584958216,96.0,15.024630541871922,1
1521244800000,8348.62,15677.257361,34.35902825761703,92.0,4.305418719211827,-1
1521331200000,8317.4,28216.510794,38.51866851022487,100.0,19.7809936189608,0
1521417600000,8705.23,27263.324764,42.89411046863502,96.0,30.92184853617228,0
1521504000000,9050.0,22849.035238,46.021781842232514,92.0,44.39418507128877,1
1521590400000,9177.01,19047.486799,45.80406716867461,88.0,56.28375945264674,0
1521676800000,9100.0,19567.563618,44.33825562241534,84.0,54.575983294894975,-1
1521763200000,8909.0,20106.789387,46.33635231686353,80.0,61.39866296827281,1
1521849600000,8999.95,17302.10809,43.002866312264594,76.0,47.71785202268906,0
1521936000000,8669.85,14379.264362,42.28720906249964,72.0,44.72939911487877,0
1522022400000,8514.89,20957.25692,39.20989440050398,68.0,37.74302973977693,0
1522108800000,8215.94,18462.382105,36.33833643688363,64.0,23.536867848373085,-1
1522195200000,8109.0,13685.417143,38.539194826657,60.0,33.81652929094722,1
1522281600000,7975.0,24584.811548,31.903542021048068,100.0,6.665324925086122,0
1522368000000,7292.43,31944.390579,30.27086558148028,100.0,9.318524899977074,-1
1522454400000,7223.36,19086.033607,31.534312262071623,96.0,12.565824960902768,1
1522540800000,7049.98,21899.30066,30.73937610444814,100.0,13.942795985453282,-1
1522627200000,7125.0,16365.683591,34.62788385866192,96.0,22.7884135842243,0
1522713600000,7520.0,19218.850485,39.854079904660125,92.0,35.50078084899582,1
1522800000000,7427.52,20299.402203,34.65056070574285,88.0,13.7116104868914,0
1522886400000,6902.0,18991.102712,34.4490504316321,84.0,13.25940193388977,0
1522972800000,6850.0,13778.063462,33.06494463541024,80.0,6.6690013424385794,-1
1523059200000,7070.0,16460.736226,37.747165698132456,76.0,20.79603544880237,0
1523145600000,7109.13,11211.615946,39.63467526110709,72.0,28.20292677311513,1
1523232000000,7185.0,17046.428596,37.29031387609255,68.0,19.74982362229415,-1
1523318400000,6890.0,11456.447936,38.31209626253442,64.0,24.651578320428804,0
1523404800000,6990.0,12530.65891,40.19696198232296,60.0,33.90226537216829,0
1523491200000,8012.23,33198.867785,53.64889970277254,56.00000000000001,94.36049120545056,1
1523577600000,8233.39,27485.083044,53.04448058670018,52.0,80.2605093740123,-1
1523664000000,8186.0,16283.466045,54.51638961395823,48.0,87.00336588314235,0
1523750400000,8429.54,14619.464101,58.60718870166117,44.0,96.13690309607468,1
1523836800000,8419.0,17912.938455,54.31995376650544,40.0,81.10326813644699,0
1523923200000,8173.7,15662.79502,51.789679065289455,36.0,71.77980243995978,-1
1524009600000,8236.43,14559.152289,55.373275843401466,32.0,86.70460316966734,0
1524096000000,8296.0,13747.595928,56.63886122370852,28.000000000000004,92.14631466567155,0
1524182400000,8930.0,21087.903673,62.88861059133602,24.0,96.88444012083352,0
1524268800000,9035.0,21145.842391,63.46001473785508,20.0,95.06229372937293,1
1524355200000,9020.67,14937.899116,61.227133557644734,16.0,89.76980198019804,-1
1524441600000,8985.0,13246.605059,62.840435755111,12.0,95.75493905002104,0
1524528000000,9731.01,24784.71044,69.2672725078125,8.0,96.28423494131152,1
1524614400000,9759.82,38824.013806,57.548207804818894,4.0,70.50241661196969,-1
1524700800000,9307.48,22640.669137,61.27383135548022,0.0,75.64773993746981,1
1524787200000,9395.0,18517.604275,56.5420279217585,16.0,56.68984829368867,-1
1524873600000,9427.48,18251.631451,60.58635107881251,12.0,78.71093144198262,0
1524960000000,9570.51,19364.945182,61.22409259110034,8.0,82.38128224480724,1
1525046400000,9458.64,17461.189029,58.73059045862987,4.0,73.43855005634767,0
1525132800000,9248.99,20050.167844,56.24184368926907,0.0,63.61493165311709,-1
1525219200000,9268.0,13960.455528,58.17074987590812,0.0,69.52173447155054,0
1525305600000,9844.0,21093.140343,63.151538985031536,4.0,94.36082331979532,1
1525392000000,9830.04,14779.499554,62.57610922301229,0.0,89.83502736512898,-1
1525478400000,10020.0,13011.844293,64.04584491904082,0.0,88.59965798973968,1
1525564800000,9970.0,13297.506959,60.54657811895737,4.0,73.61917011356495,0
1525651200000,9689.67,15818.0488,55.834596487317526,0.0,52.133179379996754,0
1525737600000,9475.7,13086.547467,53.146394472676455,0.0,39.16602113448012,-1
1525824000000,9390.0,13597.268159,54.764814958507415,0.0,48.11382803022549,1
1525910400000,9395.12,12548.13816,50.08147741055046,8.0,16.540249772449666,0
1525996800000,9016.8,22767.458667,42.43539605509722,4.0,3.513996426444312,-1
1526083200000,8646.88,19545.974195,43.45342692594075,0.0,16.761649705409777,0
1526169600000,8763.36,12797.047912,46.74175240076244,0.0,28.211569362613773,1
1526256000000,8879.99,18408.055641,46.51866126208936,0.0,27.334761649705417,0
1526342400000,8859.99,13977.497647,43.752687042442325,88.0,16.550615961435458,0
1526428800000,8488.0,15627.101368,41.98992157594572,100.0,12.751227419862769,0
1526515200000,8464.0,12489.264499,38.35244933070414,100.0,3.060264576188145,-1
1526601600000,8273.21,12352.9627,42.06768500987946,100.0,15.554764954224174,1
1526688000000,8390.8,8731.948551,41.98087065531913,96.0,15.625576988484529,-1
1526774400000,8609.0,10632.450955,47.40860441138906,92.0,34.59840136800597,1
1526860800000,8595.31,10738.686399,45.14982638657311,88.0,30.01278935925309,0
1526947200000,8400.18,11801.527076,39.52606401401056,84.0,4.396515688839147,0
1527033600000,8031.9,20890.889274,34.14143149607428,100.0,3.905853450551225,-1
1527120000000,7730.73,19012.981252,35.594283554909495,100.0,17.603054045867868,1
1527206400000,7649.55,13830.870235,34.27887841081382,96.0,11.7799132052077,0
1527292800000,7620.0,10377.955643,32.913160324580105,92.0,4.151890886546823,-1
1527379200000,7400.0,10258.276953,33.030627636863144,100.0,6.542622871282331,1
1527465600000,7437.0,14409.48781,30.304209269847547,100.0,2.274177705511167,-1
1527552000000,7540.0,21855.93031,38.55021989721848,100.0,27.17807176168269,1
1527638400000,7569.0,17205.948916,37.4270310053648,96.0,21.76390342945973,-1
1527724800000,7699.0,17009.013231,39.83941585416894,92.0,28.683100155451942,0
1527811200000,7608.55,15701.205431,40.65284780716293,88.0,30.96729164683864,0
1527897600000,7697.33,15540.051124,43.37863320661961,84.0,38.51908251641762,0
1527984000000,7786.69,15760.910668,45.07305458707854,80.0,43.607747254154006,1
1528070400000,7760.52,17730.335818,41.02524153947449,76.0,33.20948194524696,-1
1528156800000,7679.49,17315.688399,44.296584289538565,72.0,59.26723059212176,0
1528243200000,7699.0,15071.587869,45.100780458786254,68.0,83.03791758431295,0
1528329600000,7765.0,14415.555201,45.90210765179499,64.0,87.31525459707596,1
1528416000000,7703.5,13038.958337,44.02107483803592,60.0,75.6879029904211,0
1528502400000,7683.98,10653.462123,41.67667759924638,56.00000000000001,60.86714251598693,0
1528588800000,7491.73,25976.246666,30.351929324904333,100.0,12.2160360174588,-1
1528675200000,6922.0,18716.667057,33.22901778229871,100.0,22.26584741945628,1
1528761600000,6890.51,19299.735508,29.092694320793925,100.0,7.0282387233759245,0
1528848000000,6627.6,25367.243359,26.617683381055897,100.0,10.437587304632435,-1
1528934400000,6720.0,23838.218565,35.20601021019681,96.0,31.01300351916352,1
1529020800000,6666.66,16192.452447,32.277219998416726,92.0,16.20014268499586,-1
1529107200000,6560.0,12750.635784,34.53417229972489,88.0,21.900348319254647,1
1529193600000,6589.03,11208.656933,34.091875758893465,84.0,20.101195393362133,-1
1529280000000,6794.38,17674.592693,40.38063501942408,80.0,36.06710724525,0
1529366400000,6841.74,12849.740659,41.04326939378984,76.0,37.8134263083726,0
1529452800000,6817.23,13647.933531,41.53736148180636,72.0,39.04647942076875,1
1529539200000,6795.0,15152.496274,40.76403486175249,68.0,37.86928483991873,0
1529625600000,6733.97,25336.720438,30.96104603962941,100.0,7.142047772288469,-1
1529712000000,6260.0,15110.741399,33.63855919816258,96.0,14.689818729773204,1
1529798400000,6259.8,25966.417247,33.46534315826595,100.0,33.017918088737225,-1
1529884800000,6350.0,21986.057384,36.5751176470386,96.0,44.01539662080998,1
1529971200000,6272.54,9824.659592,33.887885789069315,92.0,29.38245369776685,-1
1530057600000,6190.43,10381.014136,35.656362355600365,88.0,35.14847857548497,1
1530144000000,6173.01,16422.378159,31.60969411374409,84.0,9.52424569952549,-1
1530230400000,6300.0,18727.192128,40.54386966023159,80.0,41.028083609650665,0
1530316800000,6528.99,20036.025726,44.876384097568106,76.0,58.62842801399599,1
1530403200000,6441.06,15580.033848,44.27497739196994,72.0,55.5819151079928,-1
1530489600000,6685.0,18966.910907,49.89479983720521,68.0,79.25788191327607,1
1530576000000,6679.35,20503.625399,47.85528705879053,64.0,71.57407494167143,-1
1530662400000,6784.92,12244.070908,49.45915313393034,60.0,80.09377990430617,1
1530748800000,6712.0,19214.780702,48.19758945611946,56.00000000000001,75.29084373671392,-1
1530835200000,6648.54,16292.945157,50.108852246037365,52.0,83.07695280794647,0
1530921600000,6818.16,12894.823579,53.4850525179512,48.0,94.27239364889152,1
1531008000000,6780.0,13146.632642,52.32247294180431,44.0,89.78384834707563,0
1531094400000,6802.06,14384.135477,50.99315092491801,40.0,84.96956153194112,0
1531180800000,6681.0,19261.135859,42.49685192455746,36.0,49.79097634276026,-1
1531267200000,6406.0,15667.909412,44.701871423697256,32.0,57.60865377205824,1
1531353600000,6380.28,16067.766611,41.97853720041662,28.000000000000004,45.32730985589888,0
1531440000000,6350.0,13191.157016,41.21503911145032,24.0,19.32340675791271,-1
1531526400000,6335.0,9833.313029,42.38798951828937,20.0,24.32501069289989,0
1531612800000,6395.0,13590.240175,45.54681043026301,16.0,37.82747005988028,0
1531699200000,6747.3,20149.634808,55.23657496517589,12.0,87.32757698887944,0
1531785600000,7468.99,28049.11657,65.76190636459415,8.0,89.16718489767617,0
1531872000000,7588.08,31196.382316,66.6774384955861,4.0,86.4183705733558,0
1531958400000,7576.28,22682.956421,67.88697425952572,0.0,91.9720963322091,1
1532044800000,7700.0,24006.584622,64.06475038668563,16.0,77.76257668711655,-1
1532131200000,7458.47,16427.382562,65.07278027379806,12.0,81.52024539877299,1
1532217600000,7582.4,17086.758292,64.94497470402342,8.0,81.27546012269939,-1
1532304000000,7833.0,22756.449926,70.11330926301983,4.0,93.64775950085084,0
1532390400000,8486.0,32980.508325,77.51411305537002,0.0,96.32615894039732,1
1532476800000,8491.77,25447.806526,71.28456460440839,48.0,86.94632438257968,0
1532563200000,8315.69,22366.994995,64.81337453616631,44.0,75.99390369347165,-1
1532649600000,8285.0,23168.935319,68.09069817250995,40.0,86.89584530873853,0
1532736000000,8246.54,13976.708689,68.51948992164643,36.0,88.23095964030588,1
1532822400000,8294.51,14226.697109,68.13987221543786,32.0,87.00962815251435,0
1532908800000,8273.0,20676.100069,67.08280919149877,28.000000000000004,82.7230082675175,0
1532995200000,8180.0,24273.184891,55.921454577883104,24.0,40.59511075368725,0
1533081600000,7750.0,22159.785618,53.20248951416508,20.0,30.72995151354262,0
1533168000000,7709.46,21216.838126,51.51861161628976,16.0,24.571937194031708,0
1533254400000,7540.0,23397.041835,49.243012959597,12.0,16.22305331948747,0
1533340800000,7494.81,17770.555156,41.66363764801674,8.0,5.354553989410968,-1
