Open time,High,rsi,aroon_down,aroon_up,stoch,class
1507939200000,0.0372125020389926,0.8591939089400784,0.12,1.0,0.9840636366163408,1
1508025600000,0.0375288118523982,0.7870189273999915,0.08,1.0,0.8833399652034418,-1
1508112000000,0.0356367685335565,0.7940406945316658,0.04,0.96,0.9110391484612153,1
1508198400000,0.0354391812824022,0.7215513190570824,0.0,0.92,0.819675582177032,0
1508284800000,0.0329004758831497,0.6868825469394595,0.0,0.88,0.7737557289010043,-1
1508371200000,0.0345174856915908,0.7196442529913187,0.0,0.84,0.8541603193297927,0
1508457600000,0.0401912043176998,0.7720508291655526,0.0,1.0,0.9450684235342036,0
1508544000000,0.0410564464081815,0.7742462775511172,0.0,1.0,0.916965918049028,1
1508630400000,0.0394819894894362,0.7407584748849381,0.0,0.96,0.8641013299303649,0
1508716800000,0.0397656754207417,0.725247638667287,0.04,0.92,0.82916598740192,0
1508803200000,0.0375671094531244,0.5560030579029738,0.0,0.88,0.5242824243555418,-1
1508889600000,0.0344459968369018,0.6051806449709893,0.2,0.84,0.6462245824119913,0
1508976000000,0.0377797320586378,0.6409584360662457,0.16,0.8,0.7270443160003215,1
1509062400000,0.0383472457642144,0.6086042045196647,0.12,0.76,0.6447404673084216,0
1509148800000,0.0365035708966603,0.5913548917024782,0.08,0.72,0.6011798226220164,-1
1509235200000,0.0413242459273338,0.6829413988685782,0.04,1.0,0.983551919389,1
1509321600000,0.0421582825653718,0.6653378725513674,0.0,1.0,0.8946575850082881,-1
1509408000000,0.0456948532279912,0.7230191673310811,0.0,1.0,0.9768261343018652,0
1509494400000,0.0496190807157396,0.763291261200661,0.0,1.0,0.9869311994870124,0
1509580800000,0.0570705172303742,0.7949254879253611,0.0,1.0,0.861310749516103,0
1509667200000,0.0577278175332089,0.8054726094364786,0.0,1.0,0.8881893439875509,0
1509753600000,0.0596377330657229,0.8307452873659302,0.0,1.0,0.944222750088966,1
1509840000000,0.0611875093084446,0.8260120831645277,0.0,1.0,0.8940508441941594,0
1509926400000,0.0585031311834667,0.6878476189401759,0.0,0.96,0.7263797000626471,-1
1510012800000,0.0556306692860334,0.7036701596949544,0.2,0.92,0.7716507782879757,0
1510099200000,0.0637374203019836,0.7378419128604201,0.16,1.0,0.7819128517220688,1
1510185600000,0.0583754725143793,0.665349780312841,0.12,0.96,0.6773495844980246,0
1510272000000,0.0567855547123779,0.5161961399732249,0.08,0.92,0.4086809250116807,0
1510358400000,0.0499497166686761,0.4616588257226194,0.04,0.88,0.2798107322433796,0
1510444800000,0.0475670385316416,0.3843095015332937,0.0,0.84,0.1969559038658602,-1
1510531200000,0.0485240530209005,0.5066046610651089,0.24,0.8,0.4657382180343803,0
1510617600000,0.0483468911568003,0.5241108683877591,0.2,0.76,0.5104696096374839,0
1510704000000,0.0570421486372437,0.6169583089574278,0.16,0.72,0.783400862972127,0
1510790400000,0.0661484670321487,0.683811072208125,0.12,1.0,0.971916044890735,1
1510876800000,0.066843497563847,0.6516972605705356,0.08,1.0,0.8917297813088537,-1
1510963200000,0.0644462096013503,0.6585066919443925,0.04,0.96,0.9153643505332226,0
1511049600000,0.0687463209480784,0.6880243722248411,0.0,1.0,0.9703518459375278,0
1511136000000,0.0715383578839866,0.7058057288478983,0.68,1.0,0.964706742436994,1
1511222400000,0.0726732434521741,0.6846775033763461,0.64,1.0,0.9093606068055085,-1
1511308800000,0.0715765136417472,0.6944934620129952,0.6,0.96,0.9375565643855376,1
1511395200000,0.0706874419330359,0.6496989892676432,0.56,0.92,0.8768867993947392,-1
1511481600000,0.0722335302586506,0.6651271826403977,0.52,0.88,0.9153939739580916,0
1511568000000,0.077421862256296,0.7295332983808749,0.48,1.0,0.9906540483773096,0
1511654400000,0.086148325189183,0.7690824610486653,0.44,1.0,0.9398637228666934,0
1511740800000,0.0904643229480642,0.8091805006751294,0.4,1.0,0.99960117257362,0
1511827200000,0.0945028758661286,0.825855457405366,0.36,1.0,0.9882949816617168,1
1511913600000,0.1138081290203615,0.7750298244851617,0.32,1.0,0.6179331253017359,-1
1512000000000,0.1081339848653555,0.787152047124396,0.28,0.96,0.6228555843831507,0
1512086400000,0.108105616272225,0.8488916971295768,0.24,0.92,0.867109302006831,0
1512172800000,0.1122474308692846,0.8546839914299404,0.2,0.88,0.8881622200908573,0
1512259200000,0.1212544591882327,0.8693106506980857,0.16,1.0,0.8364172436896044,0
1512345600000,0.1180629924610463,0.8893116795123566,0.12,0.96,0.9395457217739868,0
1512432000000,0.1216516194920603,0.8948448250254066,0.08,1.0,0.9625325829136638,0
1512518400000,0.1466476124282806,0.9545795664379042,0.04,1.0,0.9895417605997188,0
1512604800000,0.1896931227438103,1.0,0.0,1.0,0.99507518606656,1
1512691200000,0.1975658328664336,0.9042965418813622,0.0,1.0,0.8550301610753052,0
1512777600000,0.1842937284132736,0.7653906675943818,0.0,0.96,0.7064073174196935,-1
1512864000000,0.1765039964255572,0.7742003759557876,0.0,0.92,0.7345863990160275,0
1512950400000,0.2013248132991964,0.8269604140869704,0.0,1.0,0.902001516922292,1
1513036800000,0.1943241537294062,0.8025298242435257,0.04,0.96,0.87532163052541,0
1513123200000,0.1882185232728846,0.769622614236642,0.0,0.92,0.8336347156951288,-1
1513209600000,0.186785909319792,0.780464171037929,0.0,0.88,0.860112003773469,0
1513296000000,0.2087148318097035,0.8195613687700878,0.04,1.0,0.9404537096160954,0
1513382400000,0.2306721228927454,0.8596760761579376,0.0,1.0,0.9524493838726464,1
1513468800000,0.2343555010248154,0.8348064342739672,0.08,1.0,0.8961987496081336,0
1513555200000,0.2272820760136453,0.8344009655539419,0.04,0.96,0.8876516260692954,0
1513641600000,0.2223175722157999,0.6822808434705674,0.0,0.92,0.6920307603771787,0
1513728000000,0.2048758519443124,0.6168305364147533,0.0,0.88,0.5539689697294832,0
1513814400000,0.1990482337004702,0.5445570269468665,0.12,0.84,0.4194307865986562,0
1513900800000,0.1762092467429309,0.4201258279854191,0.08,0.8,0.2660817555860255,0
1513987200000,0.1655803859547095,0.4187881201948182,0.04,0.76,0.263060599569615,-1
1514073600000,0.1495519889929858,0.4316080470453575,0.0,0.72,0.2857675219026512,0
1514160000000,0.1563605931872823,0.4448257228592998,0.0,0.68,0.3083995113919885,0
1514246400000,0.1811831121765094,0.5589492361833757,0.0,0.64,0.5342959221838497,1
1514332800000,0.1875383862525797,0.543988269431414,0.04,0.6,0.50829422542029,0
1514419200000,0.1739489790852547,0.4662464264074558,0.0,0.56,0.3632106158655881,-1
1514505600000,0.166020099148233,0.47780345141478,0.0,0.52,0.385553092095179,1
1514592000000,0.1577627109027595,0.377009912649682,0.68,0.48,0.1654219688836757,-1
1514678400000,0.1528160793185864,0.4512195622813296,0.64,0.44,0.3290393210015919,1
1514764800000,0.1495315636059318,0.4343874896615703,0.6,0.4,0.3013186929085807,-1
1514851200000,0.1730057233636641,0.503850050934568,0.56,0.36,0.5488391774525863,0
1514937600000,0.1706521230345884,0.5161750512408478,0.52,0.32,0.6231469838845431,0
1515024000000,0.1702612038212495,0.5235197537685674,0.48,0.28,0.7402097439483394,0
1515110400000,0.197158034340182,0.6125071510698104,0.44,0.24,0.9617652729025152,0
1515196800000,0.1966883922809058,0.617093211403837,0.4,0.2,0.9815928188200034,1
1515283200000,0.196076056198183,0.5562942841050047,0.36,0.16,0.8111260927524391,0
1515369600000,0.1850454961312331,0.4834489918677156,0.32,0.12,0.5804489169762659,0
1515456000000,0.1733817490656094,0.4564669986985973,0.28,0.08,0.4875227148307109,-1
1515542400000,0.1656606690732689,0.4850116109934974,0.24,0.04,0.5812902713356447,1
1515628800000,0.1658453486145488,0.3995294015172225,0.2,0.0,0.3169150433977842,-1
1515715200000,0.1536624562946362,0.4289233920229804,0.16,0.0,0.4039830052497433,0
1515801600000,0.1603321962255587,0.4561321995420679,0.12,0.0,0.4856243104206271,1
1515888000000,0.1569208729016106,0.4177561887786353,0.08,0.0,0.3579467519328902,-1
1515974400000,0.1556512365160531,0.4218733452389955,0.04,0.0,0.3692273884523848,1
1516060800000,0.1456220877866114,0.3043876225913544,1.0,0.56,0.2273586055810312,-1
1516147200000,0.1192117786398678,0.3103509634940394,0.96,0.52,0.2383016975557243,1
1516233600000,0.1220178580293756,0.3092594363821941,0.92,0.48,0.2349962157811857,-1
1516320000000,0.1208289302912745,0.3469295428093398,0.88,0.44,0.2994511130569464,0
1516406400000,0.13932525301239,0.4346349255698901,0.84,0.4,0.4659090818016981,1
1516492800000,0.1350813114800604,0.3728664828455035,0.8,0.36,0.3410377173113258,0
1516579200000,0.1226920376451231,0.3393822891657451,0.76,0.32,0.265234789736234,-1
1516665600000,0.1152119488514266,0.3420860059386859,0.72,0.28,0.295825171833826,0
1516752000000,0.1176442720264395,0.3807777189160615,0.68,0.24,0.3889668902329899,1
1516838400000,0.1208154552095375,0.3718372950761815,0.64,0.2,0.3847907184105053,0
1516924800000,0.1186729172133531,0.3672104332632357,0.6,0.16,0.3691799313880238,-1
1517011200000,0.11877220728931,0.3988897932191217,0.56,0.12,0.4620723924111427,0
1517097600000,0.1271976794490819,0.4290309142275195,0.52,0.08,0.5448816102409352,1
1517184000000,0.1233823873589549,0.3892186488453101,0.48,0.04,0.4907441133691345,0
1517270400000,0.1139271352685442,0.332175611943276,0.44,0.0,0.2938857685247696,-1
1517356800000,0.1014085006489315,0.3363285956624633,0.4,0.0,0.170224278467883,1
1517443200000,0.1001198573059765,0.2818203519982593,1.0,0.0,0.1067788223028839,0
1517529600000,0.0847298955326558,0.2653495083319953,1.0,0.0,0.1676608540552286,-1
1517616000000,0.0878931355096772,0.2969415879529593,0.96,0.0,0.2467766067104735,1
1517702400000,0.0864036425273579,0.248271159411767,1.0,0.04,0.056768769183248,0
1517788800000,0.0724292735512514,0.1988824802700388,1.0,0.0,0.0537507803154358,-1
1517875200000,0.0652690406451018,0.2649606130781841,1.0,0.04,0.262993388724709,1
1517961600000,0.0737512499911348,0.2626125041912292,0.96,0.0,0.2544540173290349,-1
1518048000000,0.0647867745618825,0.2805660672719046,0.92,0.0,0.2841859423502549,0
1518134400000,0.0774675356912362,0.3630354258493717,0.88,0.0,0.4287960349164416,1
1518220800000,0.0821168644194013,0.3541256164866851,0.84,0.0,0.4047013163039578,0
1518307200000,0.0747867036403997,0.3262997906205317,0.8,0.12,0.3440885340698995,-1
1518393600000,0.0810277941291196,0.4016610585275836,0.76,0.08,0.5462191534521574,1
1518480000000,0.080474606563074,0.378111851467973,0.72,0.04,0.5733218230998887,-1
1518566400000,0.0881284529896951,0.4533838901227519,0.68,0.0,0.7960401147997072,0
1518652800000,0.0984815710526876,0.4942598197717102,0.64,0.0,0.9487106437651712,0
1518739200000,0.0999548939369224,0.5059786258500936,0.6,0.24,0.9629655093078467,0
1518825600000,0.1106172296650378,0.5667898058224934,0.56,0.2,0.9938631033182886,1
1518912000000,0.1134389117807675,0.5123117912689903,0.52,0.16,0.8314537592217454,-1
1518998400000,0.1130984886632009,0.563463703932737,0.48,0.12,0.977865322753065,0
1519084800000,0.1207014134651527,0.5665698723214716,0.44,0.08,0.8742681796710153,1
1519171200000,0.1138648662066226,0.5017061573023969,0.4,0.04,0.6798138604711466,0
1519257600000,0.1086083077424983,0.4537095258806378,0.36,0.0,0.5127319392735382,-1
1519344000000,0.1015382869625038,0.4789187004754059,0.32,0.0,0.5918264098418783,1
1519430400000,0.1024172878206537,0.4450567583873289,0.28,0.84,0.4839291934756361,0
1519516800000,0.0931979205821235,0.4369317119594998,0.24,0.8,0.4106279416943201,-1
1519603200000,0.1016704846064921,0.4992471343696562,0.2,0.76,0.5738257167165957,0
1519689600000,0.1077084559683974,0.5187936823474761,0.16,0.72,0.6255144436033253,1
1519776000000,0.1109424755852795,0.496423785903739,0.12,0.68,0.4178257463281822,-1
1519862400000,0.1104092878773909,0.5452027113252844,0.08,0.64,0.6548615473726874,0
1519948800000,0.1123892738349373,0.5546859616317041,0.04,0.6,0.7024093531920795,0
1520035200000,0.1172686718533911,0.5882551306715238,0.0,0.56,0.8724147348730452,0
1520121600000,0.1175665420812618,0.5922400657828912,0.0,0.52,0.8926005764696477,1
1520208000000,0.1196232650832263,0.5847275352480699,0.0,0.48,0.8682273314697913,0
1520294400000,0.1160062694590818,0.4995280447104299,0.08,0.44,0.5915227630123431,0
1520380800000,0.1081198005687903,0.4221326844801925,0.04,0.4,0.2592264536784436,0
1520467200000,0.0967723633165722,0.3698273021491493,0.0,0.36,0.0776374396553315,0
1520553600000,0.0869993829830994,0.3662892090200632,0.0,0.32,0.2640034519665019,0
1520640000000,0.0881341267083212,0.3303980016274455,0.96,0.28,0.1284444194694416,-1
1520726400000,0.0916802008496393,0.4171302413886272,0.92,0.24,0.3549845207362021,1
1520812800000,0.0937919589222771,0.3835862306361199,0.88,0.2,0.2356143433175489,-1
1520899200000,0.0879071779632768,0.3857228417804758,0.84,0.16,0.2411520891610515,1
1520985600000,0.0859182558988943,0.3098731231034695,1.0,0.12,0.0685404752669252,-1
1521072000000,0.0730987723491322,0.3186531657894662,1.0,0.08,0.1435570909980457,0
1521158400000,0.0756752079772483,0.3211497127615662,0.96,0.04,0.1482576664711833,1
1521244800000,0.0719444542946504,0.2876348137995908,0.92,0.0,0.0407029637419814,-1
1521331200000,0.0715016205558825,0.3377718379623384,1.0,0.48,0.1959821844014106,0
1521417600000,0.0770027162927922,0.3905099657497058,0.96,0.44,0.3077675804355463,0
1521504000000,0.0818930362196012,0.4282084506446146,0.92,0.4,0.4429466565723802,1
1521590400000,0.0836945837263565,0.4255842896148442,0.88,0.36,0.5622445731841584,0
1521676800000,0.0826022510478649,0.4079165528756489,0.84,0.32,0.5451090449369493,-1
1521763200000,0.0798930504038978,0.4320000351398301,0.8,0.28,0.613566623369672,1
1521849600000,0.0811831121765094,0.3918208229461851,0.76,0.24,0.4762957513419264,0
1521936000000,0.0765008758803129,0.3831948546785649,0.72,0.2,0.4463101358472985,0
1522022400000,0.0743028772845582,0.3461033298842932,0.68,0.16,0.3762101234837957,0
1522108800000,0.07006248182637,0.3114918341145563,0.64,0.12,0.2336679716510613,-1
1522195200000,0.0685456131516797,0.3380192459977532,0.6,0.08,0.3368123024940846,1
1522281600000,0.0666449174119332,0.258038318598601,1.0,0.04,0.0643818512050542,0
1522368000000,0.0569631421053751,0.238359323991017,1.0,0.0,0.0910035972160129,-1
1522454400000,0.0559834327416117,0.2535879141830265,0.96,0.0,0.1235864399197135,1
1522540800000,0.0535241594031247,0.2440063804632238,1.0,0.0,0.1374027271302318,-1
1522627200000,0.0545882653314515,0.2908753872500056,0.96,0.0,0.2261581120439629,0
1522713600000,0.0601910624747342,0.3538678340783566,0.92,0.12,0.3537117890089576,1
1522800000000,0.0588792987283778,0.2911487160863921,0.88,0.08,0.1350830521406434,0
1522886400000,0.0514251671973957,0.2887198701120801,0.84,0.04,0.1305456703541509,0
1522972800000,0.0506875837760016,0.2720369500673796,0.8,0.0,0.0644187397358524,-1
1523059200000,0.0538081290203615,0.3284727513148202,0.76,0.0,0.2061669371679832,0
1523145600000,0.0543631605449606,0.35122330348263,0.72,0.0,0.2804863934595248,1
1523232000000,0.0554393231253679,0.32296621963193,0.68,0.24,0.1956694300887787,-1
1523318400000,0.0512549556386124,0.3352819789493346,0.64,0.2,0.244852782198198,0
1523404800000,0.0526733852951397,0.3580006643157736,0.6,0.16,0.3376725633865324,0
1523491200000,0.0671729987730583,0.5201397161491921,0.56,0.12,0.9442998616070412,1
1523577600000,0.070309997801434,0.5128545246454441,0.52,0.08,0.8028231019854417,-1
1523664000000,0.0696378039872057,0.5305957556133714,0.48,0.04,0.8704797487038172,0
1523750400000,0.0730922475727122,0.5799030226484287,0.44,0.0,0.9621240688325016,1
1523836800000,0.0729427450869142,0.5282280727773387,0.4,0.0,0.811279196488069,0
1523923200000,0.0694633371394529,0.4977301363863921,0.36,0.04,0.7177291670659672,-1
1524009600000,0.0703531180629924,0.5409239866577236,0.32,0.0,0.8674820157206471,0
1524096000000,0.0711980766093857,0.5561783550499646,0.28,0.0,0.9220832002082552,0
1524182400000,0.0801909206317685,0.6315079066522717,0.24,1.0,0.9696247250194652,0
1524268800000,0.0816802717711221,0.6383951617418819,0.2,1.0,0.951341625785589,1
1524355200000,0.0814770108013418,0.6114817723893857,0.16,0.96,0.8982376862239211,-1
1524441600000,0.0809710569428585,0.6309272451572456,0.12,0.92,0.9582915081828746,0
1524528000000,0.0915526840235175,0.7083912684843148,0.08,1.0,0.9636023708829838,1
1524614400000,0.091961333607563,0.5671389018138007,0.04,1.0,0.7049121003568708,-1
1524700800000,0.0855452088992276,0.6120446308281551,0.0,0.96,0.7565393776115207,1
1524787200000,0.0867866185346203,0.5550112027712111,0.16,0.92,0.5663191978209792,-1
1524873600000,0.0872473244870603,0.6037582855796466,0.12,0.88,0.7872749071561485,0
1524960000000,0.0892761044247913,0.6114451189761443,0.08,0.84,0.8241025672528703,1
1525046400000,0.0876893071680342,0.5813904101375238,0.04,0.8,0.7343727514763645,0
1525132800000,0.0847155693931248,0.5513930186967197,0.0,0.76,0.6358042769873157,-1
1525219200000,0.0849852128708307,0.5746425331292635,0.0,0.72,0.6950721067239767,0
1525305600000,0.0931553676924277,0.6346770382182816,0.04,1.0,0.9443031939844784,1
1525392000000,0.0929573549123765,0.6277412615332101,0.0,0.96,0.8988921463654601,-1
1525478400000,0.0956518038879156,0.6454562968799415,0.0,1.0,0.8864966654169567,1
1525564800000,0.094942589059652,0.6032788936783804,0.04,0.96,0.7361850616426651,0
1525651200000,0.0909663052035092,0.5464843819963092,0.0,0.92,0.5205983763132364,0
1525737600000,0.0879312912674378,0.5140829142785401,0.0,0.88,0.3904881710656125,-1
1525824000000,0.0867156970517939,0.5335900788591119,0.0,0.84,0.4802689055703413,1
1525910400000,0.0867883206502081,0.4771408203788839,0.08,0.8,0.163465125610189,0
1525996800000,0.0814221175736342,0.384980983857359,0.04,0.76,0.032761970426416,-1
1526083200000,0.0761750625882085,0.3972515253634196,0.0,0.72,0.1656866139404645,0
1526169600000,0.0778272494521315,0.436886408135494,0.0,0.68,0.2805731116958762,1
1526256000000,0.0794815639605392,0.4341974434340069,0.0,0.64,0.2717753759600105,0
1526342400000,0.0791978780292338,0.4008585708723624,0.88,0.6,0.1635691381433162,0
1526428800000,0.073921461549918,0.3796115856957985,1.0,0.56,0.1254467358713759,0
1526515200000,0.0735810384323515,0.3357683630188699,1.0,0.52,0.0282093041408306,-1
1526601600000,0.0708748164906631,0.3805488848200845,1.0,0.48,0.1535769427454454,1
1526688000000,0.0725427479237735,0.3795024930342718,0.96,0.44,0.1542874583524253,-1
1526774400000,0.075637761434316,0.4449241165283779,0.92,0.4,0.3446574706101344,1
1526860800000,0.0754435784143374,0.4176985870279648,0.88,0.36,0.2986462391322514,0
1526947200000,0.0726757966255558,0.3499141891387607,0.84,0.32,0.0416170148541242,0
1527033600000,0.0674520038864972,0.28501207398829,1.0,0.28,0.0366937954931688,-1
1527120000000,0.0631801192899341,0.3025236072832789,1.0,0.24,0.1741291184090974,1
1527206400000,0.0620286380947653,0.2866687507360137,0.96,0.2,0.1157007383724713,0
1527292800000,0.0616094921312614,0.2702074616507202,0.92,0.16,0.0391624922338024,-1
1527379200000,0.0584889468869015,0.2716233200222646,1.0,0.12,0.0631506801880555,1
1527465600000,0.0590137658598165,0.2387612225225779,1.0,0.08,0.0203218455203879,-1
1527552000000,0.0604747484060396,0.3381521335061839,1.0,0.04,0.270203176939619,1
1527638400000,0.0608860930064325,0.3246141001209909,0.96,0.0,0.2158783557557429,-1
1527724800000,0.062730051559918,0.3536910851748092,0.92,0.0,0.2853043694684078,0
1527811200000,0.0614470819355891,0.3634955526300036,0.88,0.0,0.3082235486857937,0
1527897600000,0.062706363784654,0.396350020837764,0.84,0.0,0.3839969017539398,0
1527984000000,0.0639738725257267,0.4167732402834083,0.8,0.04,0.4350556766163613,1
1528070400000,0.0636026694846136,0.367984093085697,0.76,0.0,0.3307212952549777,-1
1528156800000,0.0624533159339295,0.4074142794826489,0.72,0.0,0.5921802024837909,0
1528243200000,0.062730051559918,0.417107426082017,0.68,0.08,0.8306911317770574,0
1528329600000,0.063666215133226,0.4267659923036892,0.64,0.04,0.8736091856873096,1
1528416000000,0.0627938808944617,0.404093505764683,0.6,0.0,0.7569423666831371,0
1528502400000,0.0625170034255076,0.3758359897608461,0.56,0.0,0.6082334398123466,0
1528588800000,0.0597900724108339,0.2393364024439497,1.0,0.16,0.1200767186405289,-1
1528675200000,0.0517088531287012,0.2740145584254216,1.0,0.12,0.2209147742465747,1
1528761600000,0.0512621896298607,0.2241585764797741,1.0,0.08,0.0680232649896825,0
1528848000000,0.0475329962198849,0.194326745899975,1.0,0.04,0.1022320742961742,-1
1528934400000,0.0488436252225161,0.2978436664991195,0.96,0.0,0.3086822136436691,1
1529020800000,0.0480870348437245,0.2625423383317193,0.92,0.0,0.1600525503861544,-1
1529107200000,0.0465741377720725,0.2897458620003619,0.88,0.0,0.2172474199932634,1
1529193600000,0.0469859079013624,0.2844147682018389,0.84,0.0,0.1991950331844055,-1
1529280000000,0.0498986532010411,0.3602145142979712,0.8,0.4,0.3593942093402785,0
1529366400000,0.0505704214863724,0.3682013866285327,0.76,0.36,0.3769164703807249,0
1529452800000,0.0502227643775576,0.374156783117442,0.72,0.32,0.3892887103501534,1
1529539200000,0.0499074474649115,0.3648357137266386,0.68,0.28,0.377476945148341,0
1529625600000,0.049041779845533,0.2466782150982912,1.0,0.24,0.069165205145936,-1
1529712000000,0.0423188488024907,0.2789508477715832,0.96,0.2,0.1448982231169268,1
1529798400000,0.0423160119431777,0.2768630381894377,1.0,0.16,0.3287991769144288,-1
1529884800000,0.0435954354933653,0.3143458081444936,0.96,0.12,0.4391459592951441,1
1529971200000,0.0424967198814192,0.2819560339303789,0.92,0.08,0.2923215609924417,-1
1530057600000,0.0413320472904447,0.3032718562041516,0.88,0.04,0.3501768494140353,1
1530144000000,0.0410849568442777,0.2544965075923641,0.84,0.0,0.0930677638550068,-1
1530230400000,0.0428862206651016,0.3621820159647879,0.8,0.12,0.409171781324792,0
1530316800000,0.0461342827355834,0.4144027292570035,0.76,0.08,0.5857705687784729,1
1530403200000,0.044887057538599,0.4071538469741403,0.72,0.04,0.5552023893836807,-1
